http://dbpedia.org/ontology/PopulatedPlace,http://dbpedia.org/ontology/areaLand
贝尔河 (怀俄明州),4.92e+06
بير ريفر (وايومنغ),4.92098e+06
Bear River (Wyoming),4.92098e+06
"Bear River, Wyoming",4.92098e+06
Бэр-Ривер (Вайоминг),4.92098e+06
贝尔河 (怀俄明州),4.92098e+06
"Municipio de Belle (condado de Holt, Nebraska)",9.292e+07
"Belle Township, Holt County, Nebraska",9.292e+07
"Municipio de Belle (condado de Holt, Nebraska)",9.29288e+07
"Belle Township, Holt County, Nebraska",9.29288e+07
بينيت سبرينغز (ميزوري),1.07e+07
"Bennett Springs, Missouri",1.07e+07
Bennett Springs (Misuri),1.07e+07
بيري (كيبك),5.7714e+08
Berry (Québec),5.7714e+08
"Berry, Quebec",5.7714e+08
"Billings, Ontario",2.093e+08
Billings (Ontario),2.093e+08
Bingham (Maine),9.04165e+07
Bingham (Maine),9.04165e+07
Bingham (Maine),9.04165e+07
"Bingham, Maine",9.04165e+07
Bingham (Maine),9.042e+07
Bingham (Maine),9.042e+07
Bingham (Maine),9.042e+07
"Bingham, Maine",9.042e+07
"Bingham (condado de Somerset, Maine)",6.4e+06
"Bingham (CDP), Maine",6.4e+06
"Bingham (condado de Somerset, Maine)",6.47497e+06
"Bingham (CDP), Maine",6.47497e+06
بلدة بينغهام (ليلاناو مقاطعة),6.11e+07
"Municipio de Bingham (condado de Leelanau, Míchigan)",6.11e+07
"Bingham Township, Leelanau County, Michigan",6.11e+07
بلدة بينغهام (ليلاناو مقاطعة),6.11237e+07
"Municipio de Bingham (condado de Leelanau, Míchigan)",6.11237e+07
"Bingham Township, Leelanau County, Michigan",6.11237e+07
Bird Key,9.6e+06
Bird Key,9.6e+06
Bird Key,1.78709e+07
Bird Key,1.78709e+07
بلاك ريفر فولز,1.0619e+07
Black River Falls,1.0619e+07
Black River Falls,1.0619e+07
Black River Falls,1.0619e+07
"Black River Falls, Wisconsin",1.0619e+07
Black River Falls,1.0619e+07
Black River Falls,1.0619e+07
Black River Falls,1.0619e+07
بلاك ريفر فولز,1.062e+07
Black River Falls,1.062e+07
Black River Falls,1.062e+07
Black River Falls,1.062e+07
"Black River Falls, Wisconsin",1.062e+07
Black River Falls,1.062e+07
Black River Falls,1.062e+07
Black River Falls,1.062e+07
Municipio de Blue Springs-Wymore,9.32914e+07
"Blue Springs-Wymore Township, Gage County, Nebraska",9.32914e+07
Municipio de Blue Springs-Wymore,9.33e+07
"Blue Springs-Wymore Township, Gage County, Nebraska",9.33e+07
بومان (كيبك),1.2975e+08
Bowman (Québec),1.2975e+08
"Bowman, Quebec",1.2975e+08
"Boyd County, Kentucky",4.14398e+08
مقاطعة بويد (كنتاكي),4.14398e+08
Boyd County (Kentucky),4.14398e+08
Condado de Boyd (Kentucky),4.14398e+08
Comté de Boyd (Kentucky),4.14398e+08
Contea di Boyd (Kentucky),4.14398e+08
ボイド郡 (ケンタッキー州),4.14398e+08
Boyd County (Kentucky),4.14398e+08
Hrabstwo Boyd (Kentucky),4.14398e+08
Condado de Boyd (Kentucky),4.14398e+08
"Бойд (округ, Кентукки)",4.14398e+08
博伊德縣 (肯塔基州),4.14398e+08
"Municipio de Boynton (condado de Tazewell, Illinois)",7.66377e+07
"Boynton Township, Tazewell County, Illinois",7.66377e+07
Boynton–Oakwood Heights (Detroit),7.25197e+06
Branch (Luisiana),1.905e+07
"Branch, Louisiana",1.905e+07
"Municipio de Britt (condado de Hancock, Iowa)",9.09345e+07
Gmina Britt,9.09345e+07
"Britt Township, Hancock County, Iowa",9.09345e+07
"Municipio de Britt (condado de Hancock, Iowa)",9.094e+07
Gmina Britt,9.094e+07
"Britt Township, Hancock County, Iowa",9.094e+07
"Municipio de Buck (condado de Hardin, Ohio)",7.91e+07
"Buck Township, Hardin County, Ohio",7.91e+07
"Municipio de Buck (condado de Hardin, Ohio)",7.92536e+07
"Buck Township, Hardin County, Ohio",7.92536e+07
"Buckingham Township, Wayne County, Pennsylvania",1.14e+08
"Municipio de Buckingham (condado de Wayne, Pensilvania)",1.14e+08
"Buckingham Township, Wayne County, Pennsylvania",1.14477e+08
"Municipio de Buckingham (condado de Wayne, Pensilvania)",1.14477e+08
بوككس,1.00233e+06
Bucks (Alabama),1.00233e+06
Bucks (Alabama),1.00233e+06
"Bucks, Alabama",1.00233e+06
"Municipio de Bucks (condado de Tuscarawas, Ohio)",5.85337e+07
"Bucks Township, Tuscarawas County, Ohio",5.85337e+07
"Municipio de Bucks (condado de Tuscarawas, Ohio)",5.86e+07
"Bucks Township, Tuscarawas County, Ohio",5.86e+07
"Bucksport, Maine",1.33488e+08
بوكسبورت (مين),1.33488e+08
Bucksport (Maine),1.33488e+08
Bucksport,1.33488e+08
Bucksport (Maine),1.33488e+08
"Bucksport, Maine",1.3349e+08
بوكسبورت (مين),1.3349e+08
Bucksport (Maine),1.3349e+08
Bucksport,1.3349e+08
Bucksport (Maine),1.3349e+08
"Municipio de Burrell (condado de Decatur, Iowa)",9.24108e+07
Gmina Burrell (Iowa),9.24108e+07
"Burrell Township, Decatur County, Iowa",9.24108e+07
"Municipio de Burrell (condado de Decatur, Iowa)",9.242e+07
Gmina Burrell (Iowa),9.242e+07
"Burrell Township, Decatur County, Iowa",9.242e+07
Municipio de Calumet (Illinois),1.14e+07
"Calumet Township, Cook County, Illinois",1.14e+07
Municipio de Calumet (Indiana),1.58973e+08
"Calumet Township, Lake County, Indiana",1.58973e+08
Carleton-sur-Mer,2.2138e+08
كارلتون سور مير (كيبك),2.2138e+08
Carleton-sur-Mer,2.2138e+08
Carleton-sur-Mer,2.2138e+08
Carleton-sur-Mer,2.2138e+08
"Carp Lake, Michigan",5.3e+06
Carp Lake (Míchigan),5.3e+06
Casey (Ontario),8.075e+07
"Casey, Ontario",8.075e+07
Casey (Ontario),8.075e+07
"Municipio de Catawba Island (condado de Ottawa, Ohio)",1.47629e+07
"Catawba Island Township, Ottawa County, Ohio",1.47629e+07
"Municipio de Catawba Island (condado de Ottawa, Ohio)",1.48e+07
"Catawba Island Township, Ottawa County, Ohio",1.48e+07
"Centennial, Winnipeg",500000.0
شاندلر (كيبك),4.1953e+08
"Chandler, Quebec",4.1953e+08
Chandler (Québec),4.1953e+08
Chandler (Quebec),4.1953e+08
Chandler (Québec),4.1953e+08
"Municipio de Chemung (condado de McHenry, Illinois)",8.53919e+07
"Chemung Township, McHenry County, Illinois",8.53919e+07
"Municipio de Cherry Creek (condado de Buffalo, Nebraska)",9.22813e+07
"Cherry Creek Township, Buffalo County, Nebraska",9.22813e+07
"Municipio de Cherry Creek (condado de Buffalo, Nebraska)",9.229e+07
"Cherry Creek Township, Buffalo County, Nebraska",9.229e+07
Cherry Valley Township (Ohio),6.21e+07
Municipio de Cherry Valley (Ohio),6.21e+07
"Cherry Valley Township, Ashtabula County, Ohio",6.21e+07
Municipio de Cherry Valley (Illinois),7.86061e+07
"Cherry Valley Township, Winnebago County, Illinois",7.86061e+07
"Municipio de Cheshire (condado de Gallia, Ohio)",7.87e+07
"Cheshire Township, Gallia County, Ohio",7.87e+07
"Municipio de Cheshire (condado de Gallia, Ohio)",7.87356e+07
"Cheshire Township, Gallia County, Ohio",7.87356e+07
Chilton (Texas),1.023e+07
"Chilton, Texas",1.023e+07
كلارندون (كيبك),3.3453e+08
Clarendon (Québec),3.3453e+08
"Clarendon, Quebec",3.3453e+08
Paroisse de Clarendon (Nouveau-Brunswick),4.9291e+08
"Clarendon Parish, New Brunswick",4.9291e+08
كول كريك (كولورادو),3.3e+06
"Coal Creek (condado de Fremont, Colorado)",3.3e+06
"Coal Creek (Contea di Fremont, Colorado)",3.3e+06
"Coal Creek (Fremont County, Colorado)",3.3e+06
Coal Creek (hrabstwo Fremont),3.3e+06
"Coal Creek, Fremont County, Colorado",3.3e+06
Municipio de Coal Valley,3.05101e+07
"Coal Valley Township, Rock Island County, Illinois",3.05101e+07
Coaldale (Colorado),7.73e+07
"Coaldale, Colorado",7.73e+07
Coalmont (Indiana),3.9e+06
"Coalmont, Indiana",3.9e+06
Paroisse de Colborne,7.5495e+08
"Colborne Parish, New Brunswick",7.5495e+08
كولومبييه (كيبك),3.6576e+08
Colombier (Québec),3.6576e+08
"Colombier, Quebec",3.6576e+08
Conner (Montana),4.6e+06
"Conner, Montana",4.6e+06
"Municipio de Cosmo (condado de Kearney, Nebraska)",9.37058e+07
"Cosmo Township, Kearney County, Nebraska",9.37058e+07
"Municipio de Cosmo (condado de Kearney, Nebraska)",9.371e+07
"Cosmo Township, Kearney County, Nebraska",9.371e+07
"Courtenay, British Columbia",2.938e+07
كورتيناي (كولومبيا البريطانية),2.938e+07
Courtenay (British Columbia),2.938e+07
Courtenay (Colombie-Britannique),2.938e+07
Courtenay (Columbia Britannica),2.938e+07
Courtenay (Colúmbia Britânica),2.938e+07
Кортни (Британская Колумбия),2.938e+07
考特尼,2.938e+07
"Crystal Bay, Nevada",1.2e+06
Crystal Bay,1.2e+06
Crystal Bay,1.2e+06
"Cumberland County, Pennsylvania",1.41154e+09
مقاطعة كمبرلاند (بنسيلفانيا),1.41154e+09
Cumberland County (Pennsylvania),1.41154e+09
Condado de Cumberland (Pensilvania),1.41154e+09
Comté de Cumberland (Pennsylvanie),1.41154e+09
Contea di Cumberland (Pennsylvania),1.41154e+09
Cumberland County (Pennsylvania),1.41154e+09
カンバーランド郡 (ペンシルベニア州),1.41154e+09
Hrabstwo Cumberland (Pensylwania),1.41154e+09
Condado de Cumberland (Pensilvânia),1.41154e+09
"Камберленд (округ, Пенсильвания)",1.41154e+09
坎伯蘭縣 (賓夕法尼亞州),1.41154e+09
"Dalhousie, New Brunswick",1.451e+07
Dalhousie (New Brunswick),1.451e+07
Dalhousie (Nouveau-Brunswick),1.451e+07
Paroisse de Dalhousie,1.2132e+08
"Dalhousie Parish, New Brunswick",1.2132e+08
"Municipio de Darby (condado de Madison, Ohio)",5.51667e+07
"Darby Township, Madison County, Ohio",5.51667e+07
"Municipio de Darby (condado de Madison, Ohio)",5.52e+07
"Darby Township, Madison County, Ohio",5.52e+07
"Municipio de Darby (condado de Pickaway, Ohio)",8.88e+07
"Darby Township, Pickaway County, Ohio",8.88e+07
"Municipio de Darby (condado de Pickaway, Ohio)",8.88366e+07
"Darby Township, Pickaway County, Ohio",8.88366e+07
"Municipio de Darby (condado de Union, Ohio)",8.15846e+07
"Darby Township, Union County, Ohio",8.15846e+07
"Municipio de Darby (condado de Union, Ohio)",8.17e+07
"Darby Township, Union County, Ohio",8.17e+07
"De Baca County, New Mexico",6.01654e+09
مقاطعة دي باكا (نيومكسيكو),6.01654e+09
De Baca County,6.01654e+09
Condado de De Baca,6.01654e+09
Comté de De Baca,6.01654e+09
Contea di De Baca,6.01654e+09
デバカ郡 (ニューメキシコ州),6.01654e+09
De Baca County,6.01654e+09
Hrabstwo De Baca,6.01654e+09
Condado de De Baca,6.01654e+09
"Де-Бака (округ, Нью-Мексико)",6.01654e+09
迪巴卡縣,6.01654e+09
Delton (Míchigan),5.6e+06
"Delton, Michigan",5.6e+06
Detroit (Kansas),890000.0
"Detroit, Kansas",890000.0
ديش (تكساس),4.2e+06
"Dish, Texas",4.2e+06
DISH (Texas),4.2e+06
DISH,4.2e+06
Dish (Texas),4.2e+06
DISH,4.2e+06
"Municipio de Durand (condado de Winnebago, Illinois)",7.67154e+07
"Durand Township, Winnebago County, Illinois",7.67154e+07
"Municipio de East Fork (condado de Clinton, Illinois)",8.17918e+07
"East Fork Township, Clinton County, Illinois",8.17918e+07
"East Hampton, Connecticut",9.22e+07
إيست هامبتون (كونيتيكت),9.22e+07
East Hampton (Connecticut),9.22e+07
East Hampton (Connecticut),9.22e+07
East Hampton (Connecticut),9.22e+07
East Hampton (Connecticut),9.22e+07
East Hampton (Connecticut),9.22e+07
East Hampton (Connecticut),9.22e+07
"East Hampton, Connecticut",9.22036e+07
إيست هامبتون (كونيتيكت),9.22036e+07
East Hampton (Connecticut),9.22036e+07
East Hampton (Connecticut),9.22036e+07
East Hampton (Connecticut),9.22036e+07
East Hampton (Connecticut),9.22036e+07
East Hampton (Connecticut),9.22036e+07
East Hampton (Connecticut),9.22036e+07
East Valley,2.44e+07
"East Valley, Nevada",2.44e+07
ايستمان (كيبك),7.398e+07
"Eastman, Quebec",7.398e+07
Eastman,7.398e+07
Eastport (Míchigan),5.17e+06
"Eastport, Michigan",5.17e+06
"Eastport, Newfoundland and Labrador",1.864e+07
Eastport (Terre-Neuve-et-Labrador),1.864e+07
إيستفال,2.95388e+07
Eastvale (Kalifornien),2.95388e+07
Eastvale (California),2.95388e+07
"Eastvale, California",2.95388e+07
Eastvale (Californie),2.95388e+07
Eastvale (California),2.95388e+07
Eastvale,2.95388e+07
Eastvale (Califórnia),2.95388e+07
东谷 (加利福尼亚州),2.95388e+07
إيستفال,2.9539e+07
Eastvale (Kalifornien),2.9539e+07
Eastvale (California),2.9539e+07
"Eastvale, California",2.9539e+07
Eastvale (Californie),2.9539e+07
Eastvale (California),2.9539e+07
Eastvale,2.9539e+07
Eastvale (Califórnia),2.9539e+07
东谷 (加利福尼亚州),2.9539e+07
إكو أتلانتيك,1e+07
Eko Atlantic,1e+07
Eko Atlantic,1e+07
Eko Atlantic,1e+07
El Coco (Coclé),1.463e+08
El Coco (Panama),1.463e+08
"El Coco, Coclé",1.463e+08
El Coco (Panamá Oeste),1.39e+07
"El Coco, Panamá Oeste",1.39e+07
"Elbert County, Colorado",4.79407e+09
مقاطعة إلبيرت (كولورادو),4.79407e+09
Elbert County (Colorado),4.79407e+09
Condado de Elbert (Colorado),4.79407e+09
Comté d'Elbert (Colorado),4.79407e+09
Contea di Elbert (Colorado),4.79407e+09
エルバート郡 (コロラド州),4.79407e+09
Elbert County (Colorado),4.79407e+09
Hrabstwo Elbert (Kolorado),4.79407e+09
Condado de Elbert (Colorado),4.79407e+09
艾伯特縣 (科羅拉多州),4.79407e+09
"Элберт (округ, Колорадо)",4.79407e+09
Municipio de Elmwood (Illinois),9.34986e+07
"Elmwood Township, Peoria County, Illinois",9.34986e+07
Empire (Georgia),5.96e+06
"Empire, Georgia",5.96e+06
"Municipio de Eudora (condado de Douglas, Kansas)",1.28153e+08
"Eudora Township, Douglas County, Kansas",1.28153e+08
"Municipio de Eudora (condado de Douglas, Kansas)",1.2816e+08
"Eudora Township, Douglas County, Kansas",1.2816e+08
"Everglade Township, Stevens County, Minnesota",9.32396e+07
"Municipio de Everglade (condado de Stevens, Minnesota)",9.32396e+07
"Эверглейд (тауншип, Миннесота)",9.32396e+07
"Everglade Township, Stevens County, Minnesota",9.34e+07
"Municipio de Everglade (condado de Stevens, Minnesota)",9.34e+07
"Эверглейд (тауншип, Миннесота)",9.34e+07
Fair Play (Carolina del Sur),1.745e+07
"Fair Play, South Carolina",1.745e+07
"Municipio de Fairbank (condado de Buchanan, Iowa)",9.419e+07
フェアバンク郡区 (アイオワ州ブキャナン郡),9.419e+07
"Fairbank Township, Buchanan County, Iowa",9.419e+07
Gmina Fairbank,9.419e+07
"Municipio de Fairbank (condado de Buchanan, Iowa)",9.41979e+07
フェアバンク郡区 (アイオワ州ブキャナン郡),9.41979e+07
"Fairbank Township, Buchanan County, Iowa",9.41979e+07
Gmina Fairbank,9.41979e+07
Fairhaven (Minnesota),4.9417e+06
"Fairhaven, Minnesota",4.9417e+06
Fairhaven Township (Illinois),9.88857e+07
"Municipio de Fairhaven (condado de Carroll, Illinois)",9.88857e+07
"Fairhaven Township, Carroll County, Illinois",9.88857e+07
Fenwick (Virginia Occidental),365188.0
"Fenwick, West Virginia",365188.0
Municipio de Florida (Indiana),1.2476e+08
"Florida Township, Parke County, Indiana",1.2476e+08
"Municipio de Forest (condado de Clinton, Indiana)",6.84534e+07
"Forest Township, Clinton County, Indiana",6.84534e+07
قرية فورت إدوارد (نيويورك),4.6e+06
Fort Edward (villa),4.6e+06
"Fort Edward (village), New York",4.6e+06
قرية فورت إدوارد (نيويورك),4.66198e+06
Fort Edward (villa),4.66198e+06
"Fort Edward (village), New York",4.66198e+06
Frontenac (Minnesota),4.77594e+06
Frontenac (Minnesota),4.77594e+06
"Frontenac, Minnesota",4.77594e+06
فرونتناك (كيبك),2.2273e+08
"Frontenac, Quebec",2.2273e+08
Frontenac (Québec),2.2273e+08
Frontenac (Quebec),2.2273e+08
بلدة جاينز (مقاطعة كينت),9.29806e+07
"Municipio de Gaines (condado de Kent, Míchigan)",9.29806e+07
"Gaines Township, Kent County, Michigan",9.29806e+07
بلدة جاينز (مقاطعة كينت),9.3e+07
"Municipio de Gaines (condado de Kent, Míchigan)",9.3e+07
"Gaines Township, Kent County, Michigan",9.3e+07
Gardiner (aldea),9.84195e+06
"Gardiner (CDP), New York",9.84195e+06
Gardiner (aldea),9.9e+06
"Gardiner (CDP), New York",9.9e+06
جينيسيو (نيويورك),1.139e+08
"Geneseo, New York",1.139e+08
Geneseo (New York),1.139e+08
Geneseo (Nowy Jork),1.139e+08
جينيسيو (نيويورك),1.13959e+08
"Geneseo, New York",1.13959e+08
Geneseo (New York),1.13959e+08
Geneseo (Nowy Jork),1.13959e+08
Gerber (California),2.39e+06
"Gerber, California",2.39e+06
Gerber (California),2.39056e+06
"Gerber, California",2.39056e+06
جيليت (وايومنغ),4.913e+07
Gillette (Wyoming),4.913e+07
Gillette (Wyoming),4.913e+07
Gillette (Wyoming),4.913e+07
Gillette (Wyoming),4.913e+07
ジレット (ワイオミング州),4.913e+07
Gillette (Wyoming),4.913e+07
Gillette (Wyoming),4.913e+07
Джиллетт (Вайоминг),4.913e+07
"Gillette, Wyoming",4.913e+07
吉列 (怀俄明州),4.913e+07
جيليت (وايومنغ),4.91321e+07
Gillette (Wyoming),4.91321e+07
Gillette (Wyoming),4.91321e+07
Gillette (Wyoming),4.91321e+07
Gillette (Wyoming),4.91321e+07
ジレット (ワイオミング州),4.91321e+07
Gillette (Wyoming),4.91321e+07
Gillette (Wyoming),4.91321e+07
Джиллетт (Вайоминг),4.91321e+07
"Gillette, Wyoming",4.91321e+07
吉列 (怀俄明州),4.91321e+07
"Municipio de Gilmer (condado de Adams, Illinois)",9.5985e+07
"Gilmer Township, Adams County, Illinois",9.5985e+07
Gilmore (Maryland),200000.0
"Gilmore, Maryland",200000.0
Golden Valley (Nevada),9.4e+06
"Golden Valley, Nevada",9.4e+06
Golden Valley,9.4e+06
"Goodman (condado de Marinette, Wisconsin)",4.30456e+06
"Goodman (CDP), Wisconsin",4.30456e+06
Goodyears Bar,5.309e+06
"Goodyears Bar, California",5.309e+06
Goodyears Bar,5.30948e+06
"Goodyears Bar, California",5.30948e+06
"Gordonville, Texas",5.86114e+07
"Gorham, Maine",1.31105e+08
غورهام (مين),1.31105e+08
Gorham (Maine),1.31105e+08
Gorham (Maine),1.31105e+08
Gorham (Maine),1.31105e+08
Gorham (Maine),1.31105e+08
Gorham (Maine),1.31105e+08
ゴーラム (メイン州),1.31105e+08
Gorham (Maine),1.31105e+08
Gorham (Maine),1.31105e+08
Горем (Мэн),1.31105e+08
"Gorham, Maine",1.3111e+08
غورهام (مين),1.3111e+08
Gorham (Maine),1.3111e+08
Gorham (Maine),1.3111e+08
Gorham (Maine),1.3111e+08
Gorham (Maine),1.3111e+08
Gorham (Maine),1.3111e+08
ゴーラム (メイン州),1.3111e+08
Gorham (Maine),1.3111e+08
Gorham (Maine),1.3111e+08
Горем (Мэн),1.3111e+08
"Gorham, New Hampshire",8.26e+07
غورهام (نيوهامشير),8.26e+07
Gorham (Nuevo Hampshire),8.26e+07
Gorham (New Hampshire),8.26e+07
Gorham (New Hampshire),8.26e+07
Gorham (New Hampshire),8.26e+07
Gorham (New Hampshire),8.26e+07
Gorham (Nova Hampshire),8.26e+07
"Gorham, New Hampshire",8.26206e+07
غورهام (نيوهامشير),8.26206e+07
Gorham (Nuevo Hampshire),8.26206e+07
Gorham (New Hampshire),8.26206e+07
Gorham (New Hampshire),8.26206e+07
Gorham (New Hampshire),8.26206e+07
