http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/numberOfEmployees
Enel,68961
Enel Green Power,3609
Enel Green Power,3609
Enel Green Power,3609
Enel Green Power,3609
Enel Green Power,3609
Ernst & Young,231000
إرنست و يونغ,231000
Ernst & Young,231000
Ernst & Young,231000
EY (société),231000
Ernst & Young,231000
アーンスト・アンド・ヤング,231000
Ernst & Young,231000
Ernst & Young,231000
Ernst & Young,231000
Ernst & Young,231000
安永,231000
Etihad Airways,20000
الاتحاد للطيران,20000
Etihad Airways,20000
Etihad Airways,20000
Etihad Airways,20000
Etihad Airways,20000
エティハド航空,20000
Etihad Airways,20000
Etihad Airways,20000
Etihad Airways,20000
Etihad Airways,20000
阿提哈德航空,20000
Euronet Worldwide,4300
Euronet,4300
European Goldfields,244
Extra (Handelskette),9700
Extra (supermarket),9700
Extra (supermarché),9700
إكسترا للطائرات,75
Extra Aircraft,75
Extra Aircraft,75
Extra Aircraft,75
エクストラ (航空機メーカー),75
Extra Aircraft,75
Extra Flugzeugbau,75
Extra Aircraft,75
Extra Flugzeugbau,75
FBR Capital Markets,303
FTIコンサルティング,4600
FTI Consulting,4600
Facebook,14495
فيس بوك,14495
Facebook,14495
Facebook,14495
Facebook,14495
Facebook,14495
Facebook,14495
Facebook,14495
Facebook,14495
Facebook,14495
Facebook,14495
Facebook,14495
Fair Play Scoreboards,1700
Faraday Future,1000
Faraday Future,1000
Faraday Future,1000
Farmland Industries,16000
Ferro Corporation,4846
Fiat Chrysler Automobiles,225587
Fiat Chrysler Automobiles,225587
Fiat Chrysler Automobiles,225587
Fiat Chrysler Automobiles,225587
Fiat Chrysler Automobiles,225587
Fiat Chrysler Automobiles,225587
菲亚特克莱斯勒汽车,225587
Fiat Chrysler Automobiles,225587
Firefly AB,59
Firefly Space Systems,140
فايرفلاي ستوديوز,26
Firefly Studios,26
Firefly Studios,26
Firefly Studios,26
Firefly Studios,26
Firefly Studios,26
Firefly Studios,26
Firefly Studios,26
Firefly Studios,26
萤火虫工作室,26
FirstGroup,114370
FirstGroup,114370
FirstGroup,114370
First Group,114370
FirstGroup,114370
ファーストグループ,114370
FirstGroup,114370
第一集團,114370
First Calgary Petroleums,64
وكالة فيتش,2000
Fitch Ratings,2000
Fitch Ratings,2000
Fitch Group,2000
Fitch Ratings,2000
Fitch Ratings,2000
フィッチ・レーティングス,2000
Fitch Ratings,2000
Fitch Ratings,2000
Fitch Ratings,2000
Fitch Ratings,2000
惠誉国际,2000
Fluke (Unternehmen),2525
Fluke Corporation,2525
Fluke Corporation,2525
フルーク・コーポレーション,2525
Fluke Corporation,2525
Fluke Corporation,2525
Fluke Corporation,2525
Forest City Enterprises,2573
Forest Laboratories,5600
Forest Laboratories,5600
Forest Laboratories,5600
Fortune Brands,24248
Fortune Brands,24248
Fortune Brands,24248
Fortune Brands,24248
Fox Brothers,20
Fox Entertainment Group,12100
Fox Entertainment Group,12100
Fox Entertainment Group,12100
Fox Entertainment Group,12100
Fox Entertainment Group,12100
Fox Entertainment Group,12100
Fox Entertainment Group,12100
福斯娱乐集团,12100
Fox Racing Inc.,301
Fox Racing,301
Fred. Olsen Energy,1245
Fred. Olsen Energy,1245
フレッド・オルソン・エナジー,1245
Fred. Olsen Energy,1245
Freebirds World Burrito,2300
Freightliner Group,2500
Freightliner (Bahngesellschaft),2500
Freightliner (Royaume-Uni),2500
Freightliner (spoorwegonderneming),2500
Friendly's,10000
Friendly’s,10000
Friends Provident,6000
Friends Provident,6000
Friends Provident,6000
Fuji Xerox,40646
Fuji Xerox,40646
Fuji Xerox,40646
富士ゼロックス,40646
Fuji Xerox,40646
富士施樂,40646
Fulcrum Worldwide,1000
Furukawa Electric,3971
古河電気工業,3971
Furukawa Electric,3971
Furukawa Electric,50342
古河電気工業,50342
Furukawa Electric,50342
GEO Group,20000
Geo Group,20000
GEO Group,20000
GFI Group,2062
GFI Group,2062
GFIグループ,2062
GFI Group,2062
GFI Group,2062
GGB Bearing Technology,1100
GGB Bearing Technology,1100
GGB Bearing Technology,1100
Gander Mountain,5606
Gaylord Container Corporation,4800
Gebr. Heller,2500
Gebr. Heller,2500
Geiger (corporation),500
Genesis Energy Limited,931
Genesis Energy,931
Genesis Microchip,563
Gerber Legendary Blades,300
Gerber Legendary Blades,300
Gerber Legendary Blades,300
ガーバー,300
Golden Gate Capital,30
Goldilocks Bakeshop,2000
Goldstone Tires,71000
Goodman Group,1080
Goodman Group,1080
Granada plc,4700
格拉納達股份,4700
Granada plc,31000
格拉納達股份,31000
HCF Health Insurance,1179
澳洲医保基金公司,1179
HSBC Bank Canada,6000
HSBC Bank Canada,6000
カナダHSBC銀行,6000
加拿大滙豐銀行,6000
HS Produkt,2000
HS Produkt,2000
HS Produkt,2000
Hargreaves Lansdown,950
Hargreaves Lansdown,950
Harris Corporation,23000
Harris Corporation,23000
Harris Corporation,23000
Harris Corporation,23000
Harris Corporation,23000
Harris Farm Markets,2000
Harris Farm Markets,2000
هاريس التفاعلي,733
Harris Interactive,733
Harris Interactive,733
哈里斯民意调查,733
Harris Scarfe,2000
Haworth (company),7000
"Haworth, Inc.",7000
Haworth (entreprise),7000
Hays (Personaldienstleister),8823
Hays plc,8823
Hays (entreprise),8823
ヘイズ・スペシャリスト・リクルートメント,8823
Helly Hansen,600
Helly Hansen,600
Helly Hansen,600
ヘリーハンセン,600
Helly Hansen,600
Hess Corporation,2770
Hess Corporation,2770
Hess Corporation,2770
Hess Corporation,2770
Hess Corporation,2770
Hess Corporation,2770
Hitachi,336670
هيتاشي,336670
Hitachi (Unternehmen),336670
Hitachi,336670
Hitachi,336670
Hitachi (azienda),336670
日立製作所,336670
Hitachi (bedrijf),336670
Hitachi (przedsiębiorstwo),336670
Hitachi (empresa),336670
Hitachi,336670
日立,336670
Hitachi Data Systems,6300
Hitachi Data System,6300
Hitachi Data Systems,6300
Hitachi Maxell,4040
Maxell,4040
Hitachi Maxell,4040
Maxell,4040
Maxell,4040
日立マクセル,4040
Hitachi Maxell,4040
Hoffmann-La Roche,88509
هوفمان-لا روش,88509
Hoffmann-La Roche,88509
Hoffmann-La Roche,88509
Hoffmann-La Roche,88509
Roche (entreprise),88509
エフ・ホフマン・ラ・ロシュ,88509
Hoffmann-La Roche,88509
Hoffmann-La Roche,88509
Hoffmann–La Roche,88509
Roche Holding,88509
罗氏,88509
Hollinger Inc.,6600
Hollinger (entreprise),6600
Honda Manufacturing of Alabama,4000
Honda Manufacturing of Alabama,4000
Hornby Railways,200
Hornby Railways,200
Hornby Railways,200
Hornby Railways,200
ホーンビィ,200
Hornby Railways,200
Hornby,200
Houlihan Lokey,981
Houlihan Lokey,981
Houlihan Lokey,981
House Foods,4968
ハウス食品,4968
House Foods,4968
Hunting plc,3355
Hutchison Whampoa,253983
Hutchison Whampoa,253983
Hutchison Whampoa,253983
Hutchison Whampoa,253983
CK Hutchison,253983
ハチソン・ワンポア,253983
Hutchison Whampoa,253983
Hutchison Whampoa,253983
和記黃埔,253983
Hydro-Québec,19794
Hydro-Québec,19794
Hydro-Québec,19794
Hydro-Québec,19794
Hydro-Québec,19794
イドロ・ケベック,19794
Hydro-Québec,19794
Hydro-Québec,19794
Hydro-Québec,19794
魁北克电力公司,19794
Hyundai Engineering (HEC),5482
Hyundai Heavy Industries,25093
Hyundai Heavy Industries,25093
Hyundai Heavy Industries,25093
Hyundai Heavy Industries,25093
現代重工業,25093
Hyundai Heavy Industries,25093
Hyundai Heavy Industries,25093
Hyundai Heavy Industries,25093
现代重工业,25093
IDT Corporation,1310
IDT Corporation,1310
IGM Financial,4643
IHOP (Restaurantkette),32300
IHOP,32300
アイホップ,32300
IHOP,32300
IHOP,32300
International Management Group,3000
IMG (company),3000
International Management Group,3000
インターナショナル・マネジメント・グループ,3000
IMG,3000
IOI Group,30000
IOI Group,30000
IOI Group,30000
IOI Group,30000
IOI集團,30000
ITC (company),25959
ITC Limited,25959
ITC Limited,25959
ITC (企業),25959
Impetus Technologies,1500
Integrated Device Technology,1500
Integrated Device Technology,1500
IDT,1500
Integrated Device Technology,1500
Integrated Device Technology,1500
Integrated Device Technology,1500
International Masters Publishers,450
International Masters Publishers,450
International Medical Group (Uganda),500
International Speedway Corporation,1000
International Speedway Corporation,1000
International Speedway Corporation,1000
International Speedway Corporation,1000
International Watch Company,309
International Watch Company,309
International Watch Company,309
International Watch,309
International Watch Company,309
インターナショナル・ウォッチ・カンパニー,309
International Watch Company,309
International Watch Company,309
International Watch Company,309
万国表,309
Internet Group,430
Internet Group,430
Intrepid Travel,1600
Invictus Games,50
Invictus Games,50
Invictus Games (company),50
Iron Mountain Incorporated,19000
Iron Mountain Incorporated,19000
Iron Mountain Incorporated,19000
Iron Mountain (entreprise),19000
J. D. Irving,15000
J. D. Irving,15000
J.D. Irving,15000
JS Group,23000
James Martin & Co,700
Jazz (airline),4723
Jazz Aviation,4723
Air Canada Jazz,4723
Jazz Air,4723
ジャズ航空,4723
Jazz Air,4723
Air Canada Jazz,4723
Air Canada Jazz,4723
Jet Asia Airways,460
Jet Asia Airways,460
ジェットアジア・エアウェイズ,460
捷特亚洲航空,460
Jet Asia Airways,460
KSS Design Group,80
Korea Telecom,32186
KT Corporation,32186
KT Corporation,32186
KT (Télécommunication),32186
KT (通信企業),32186
KT Corporation,32186
KT Corporation,32186
韩国电信,32186
Dorma+kaba,7404
Groupe Kaba,7404
カバ・グループ,7404
Kaba Group,7404
Kaō,5924
Kao Corporation,5924
Kao Corporation,5924
花王,5924
Kao,5924
花王,5924
Kaō,34743
Kao Corporation,34743
Kao Corporation,34743
花王,34743
Kao,34743
花王,34743
Kawasaki Heavy Industries,34010
كاواساكي للصناعات الثقيلة,34010
Kawasaki Heavy Industries,34010
Kawasaki Heavy Industries,34010
Kawasaki Heavy Industries,34010
Kawasaki Heavy Industries,34010
川崎重工業,34010
Kawasaki Heavy Industries,34010
Kawasaki Heavy Industries,34010
Kawasaki Heavy Industries,34010
Kawasaki Heavy Industries,34010
川崎重工業,34010
Kemper Corporation,6000
Koch Media,300
Koch Media,300
Koch Media,300
Koch Media,300
Koch Media,300
Koch Media,300
Kraft Foods,23000
شركة كرافت فودز,23000
Kraft Foods Group,23000
Kraft Foods,23000
Kraft Foods,23000
Kraft Foods Group,23000
Kraft Foods,23000
Kraft Foods (2012),23000
Kraft Foods Group,23000
Kraft Foods,23000
卡夫食品,23000
"Kuhn, Loeb & Co.",550
"Kuhn, Loeb & Co.",550
Kuhn Loeb & Co.,550
"Kuhn, Loeb & Co",550
クーン・ローブ,550
九鬼 (アダルトビデオ),100
九鬼,100
Kuki Inc.,100
Köln-Düsseldorfer Deutsche Rheinschiffahrt,189
Köln-Düsseldorfer,189
LEO (website),16
Leo.org,16
LEO.org,16
LEO (website),16
LIN Media,2414
LRN (company),250
Lux* Resorts & Hotels,2900
LUX* Resorts & Hotels,2900
La Quinta Inns & Suites,9000
Lagardère Group,25784
Groupe Lagardère,25784
Grupo Lagardère,25784
Lagardère (entreprise),25784
Gruppo Lagardère,25784
ラガルデール,25784
Groupe Lagardère,25784
Lagardere,25784
Grupo Lagardère,25784
Latham & Watkins,2200
Latham & Watkins,2200
Latham & Watkins,2200
Legg Mason,3400
Legg Mason,3400
Legg Mason,3400
Legg Mason,3400
LEO Pharma,4712
LEO Pharma,4712
Leo Pharma,4712
Lockheed Martin,126000
لوكهيد مارتن,126000
Lockheed Martin,126000
Lockheed Martin,126000
Lockheed Martin,126000
Lockheed Martin,126000
ロッキード・マーティン,126000
Lockheed Martin,126000
Lockheed Martin,126000
Lockheed Martin,126000
Lockheed Martin,126000
洛克希德·马丁,126000
Look (company),450
LOOK,450
Look Cycle,450
LOOKサイクルインターナショナル,450
LOOK,450
LOOK,450
Lowe's,265000
Lowe’s,265000
Lowe's,265000
Lowe's,265000
ロウズ,265000
Lowe's,265000
Lowe’s,265000
Lowe's,265000
Lubrizol,9000
Lubrizol,9000
Lubrizol,9000
Lucas Bols,28
Lucas Bols,28
Bols,28
Lucas Bols,28
ボルス,28
Lucas Bols,28
Lucas Bols,28
Lumber Liquidators,1420
Lux Products,50
Luxottica,79000
لوكسوتيكا,79000
Luxottica,79000
Luxottica,79000
Luxottica,79000
Luxottica,79000
Luxottica,79000
Luxottica,79000
羅薩奧蒂卡,79000
MGA Entertainment,1100
MGA Entertainment,1100
MGM Resorts International,61396
MGM Resorts International,61396
MGM Resorts International,61396
MGM Resorts International,61396
MGM Resorts International,61396
MGMリゾーツ・インターナショナル,61396
MGM Resorts International,61396
MGM Resorts International,61396
MGM Mirage,61396
美高梅國際酒店集團,61396
MLP AG,1559
MLP AG,1559
MLP AG,1559
MRV Engenharia,5706
MRVエンゲンハリア,5706
MRV Engenharia,5706
MRV Engenharia,5706
MSC Cruises,16500
MSC Kreuzfahrten,16500
MSC Crociere,16500
MSC Croisières,16500
MSC Crociere,16500
MSCクルーズ,16500
MSC Crociere,16500
MSC Cruises,16500
MSC Crociere,16500
MSC Industrial Direct,6257
MSC Software,1200
MSC Software,1200
MSC.Adams,1200
MSC.Software,1200
Macmahon Holdings,2500
Macquarie (Bank),14200
Macquarie Group,14200
Macquarie Group,14200
Gruppo Macquarie,14200
マッコーリー銀行,14200
Macquarie Group,14200
Macquarie Group,14200
Macquarie Bank,14200
麥格理銀行,14200
Macquarie Telecom,350
Made.com,160
Major League Productions,39
Malaysian Nature Society,50
マレーシア自然協会,50
Malibu Boats,595
Manchester Airports Group,40000
تصنيع المركبات التجارية,5000
Manufacturing Commercial Vehicles,5000
埃及商業車輛生產公司,5000
Manufacturing Commercial Vehicles,5000
Marfin Investment Group,12723
Marfin Investment Group,12723
Marfin Investment Group,12723
Marine Stewardship Council,140
Marine Stewardship Council,140
Marine Stewardship Council,140
Marine Stewardship Council,140
Marine Stewardship Council,140
Marine Stewardship Council,140
海洋管理協議会,140
Морской попечительский совет,140
Marsh (company),30200
Marsh Supermarkets,9000
Martha Stewart Living Omnimedia,406
Martha Stewart Living Omnimedia,406
ماروتي سوزوكي,12900
Maruti Suzuki,12900
Maruti Suzuki India,12900
Maruti Udyog,12900
Maruti Suzuki,12900
Maruti Suzuki,12900
マルチ・スズキ・インディア,12900
Maruti Suzuki,12900
Maruti Suzuki India Ltd,12900
馬魯蒂鈴木公司,12900
Mary Kay,5000
Mary Kay,5000
Mary Kay,5000
Mary Kay,5000
Mary Kay,5000
Mary Kay,3000000
Mary Kay,3000000
Mary Kay,3000000
Mary Kay,3000000
Mary Kay,3000000
Mashable,120
Mashable,120
Mashable,120
Mashable,120
Mashable,120
Mashable,120
Mashable,120
Mashable,120
McMillan LLP,1000
Mediterranean Shipping Company,28000
Mediterranean Shipping Company,28000
Mediterranean Shipping Company,28000
Mediterranean Shipping Company,28000
Mediterranean Shipping Company,28000
MSC (海運業),28000
Mediterranean Shipping Company,28000
Mediterranean Shipping Company,28000
Melitta,3737
Melitta (Unternehmen),3737
Melitta,3737
メリタ,3737
Melitta,3737
Melitta,3737
Menards,45000
Menards,45000
Meredith Corporation,3900
Meredith Corporation,3900
Meredith Corporation,3900
Mieschke Hofmann und Partner,1500
Mieschke Hofmann und Partner,1500
Milgram & Company Ltd.,300
Mine Safety Appliances,5000
Mine Safety Appliances,5000
Mine Safety Appliances,5000
Mine Safety Appliances,5000
Mint.com,35
Mint.com,35
Mizuho Financial Group,56109
Mizuho Financial Group,56109
Mizuho Financial Group,56109
Mizuho Financial Group,56109
Mizuho Financial Group,56109
みずほフィナンシャルグループ,56109
