http://dbpedia.org/ontology/Athlete,http://dbpedia.org/ontology/weight
ماركوس ثورنتون (لاعب كرة سلة مواليد 1993),86184.0
Marcus Thornton (baloncestista de 1993),86184.0
Marcus Thornton (cestista 1993),86184.0
"Marcus Thornton (basket-ball, 1993)",86184.0
Marcus Thornton (ur. 1993),86184.0
"Marcus Thornton (basketball, born 1993)",86184.0
Marek Hovorka (Eishockeyspieler),83008.8
Marek Hovorka (ice hockey),83008.8
Marek Švec,96000.0
Marek Švec,96000.0
Marek Švec,96000.0
Marek Švec,96000.0
Maria Bohm (weightlifter),52880.0
Mark Ardelan,90720.0
Mark Ardelan,90720.0
Mark Bryant,111132.0
Mark Bryant (basketball),111132.0
Mark Bryant,111132.0
Mark Bryant,111132.0
Mark Bryant,111132.0
马克·布莱恩特,111132.0
Mark Bryant (rugby league),107000.0
Mark Ferguson (handballer),93000.0
Mark McGaw,93000.0
Mark McLinden,86000.0
Mark McMahon (ice hockey),97977.6
Mark McNally,74000.0
Mark McNally,74000.0
Mark McNally,74000.0
Mark McNally,74000.0
Mark McNally (cyclist),74000.0
Mark Price,77112.0
مارك برايس,77112.0
Mark Price,77112.0
Mark Price,77112.0
Mark Price,77112.0
Mark Price,77112.0
マーク・プライス,77112.0
Mark Price,77112.0
Mark Price,77112.0
"Прайс, Марк",77112.0
马克·普莱斯,77112.0
Mark Shulman (rugby league),57152.6
Markku Kukkoaho,85000.0
Markku Kukkoaho,85000.0
Markku Kyllönen,90720.0
Markku Kyllönen,90720.0
Markku Taskinen,66000.0
Markku Taskinen,66000.0
Markku Taskinen,66000.0
Martin Kennedy (rugby league),122000.0
Martin Látal,83916.0
Martin Látal,83916.0
Martti Vainio,72000.0
Martti Vainio,72000.0
Martti Vainio,72000.0
Martti Vainio,72000.0
Martti Vainio,72000.0
Marty Dallman,85276.8
Marty McInnis,86184.0
Marty McInnis,86184.0
Marty McInnis,86184.0
Mascarita Divina,75000.0
Mascarita Dorada,50000.0
Mascarita Dorada,50000.0
Mascarita Dorada,50000.0
Mascarita Dorada,50000.0
Mascarita Dorada,50000.0
Mascarita Sagrada,42000.0
Mascarita Sagrada,42000.0
Mascarita Sagrada,42000.0
Matej Hočevar,78926.4
Matej Hočevar,78926.4
ماثيو هيمان,78000.0
Mathew Hayman,78000.0
Mathew Hayman,78000.0
Mathew Hayman,78000.0
Mathew Hayman,78000.0
Mathew Hayman,78000.0
Mathew Hayman,78000.0
マシュー・ヘイマン,78000.0
Mathew Hayman,78000.0
Mathew Hayman,78000.0
"Хейман, Метью",78000.0
مات بارنز,102514.0
Matt Barnes,102514.0
Matt Barnes,102514.0
Matt Barnes,102514.0
Matt Barnes,102514.0
Matt Barnes (basket-ball),102514.0
マット・バーンズ,102514.0
Matt Barnes,102514.0
Matt Barnes,102514.0
"Барнс, Мэтт",102514.0
马特·巴恩斯,102514.0
Matt Barnes (ice hockey),68040.0
Matt Beca,82101.6
Matt Duffie,92000.0
Matt Hilder,95000.0
Matt Shipway,97000.0
Matt Veach,77112.0
Matthew Gray,86000.0
Matthew Gray (archer),86000.0
Mattias Ritola,87091.2
Mattias Ritola,87091.2
Mattias Ritola,87091.2
"Ритола, Маттиас",87091.2
Maurice Smith,90000.0
Maurice Smith (athlétisme),90000.0
Maurice Smith,90000.0
Maurice Smith (atleet),90000.0
Maurice Smith (decathlete),90000.0
Maurice Smith (lekkoatleta),90000.0
Maurice Smith (kickboxer),93440.0
Maurice Smith (kickboxeur),93440.0
Maurice Smith (lottatore),93440.0
モーリス・スミス,93440.0
Maurice Smith (kick-boxer),93440.0
Maurice Smith (lutador),93440.0
Max Julen,64000.0
Max Julen,64000.0
Max Julen,64000.0
Max Julen,64000.0
Max Julen,64000.0
Max Julen,64000.0
"Жюлен, Макс",64000.0
Maxime Daigneault,88905.6
Maxime Daigneault,88905.6
Mekhak Ghazaryan,57000.0
Mekhak Ghazaryan,57000.0
"Казарян, Мехак Айказович",57000.0
Mel McCants,108864.0
Mel McCants,108864.0
Mel McCants,108864.0
Preston Shumpert,90720.0
Preston Shumpert,90720.0
Mert Shumpert,90720.0
Michael Cusack (cyclist),72000.0
Michael Cusack (rugby union),130000.0
Michael Dewar (rugby union),92000.0
Michael Greenfield (rugby league),112000.0
Michael Hobbs (rugby union),92000.0
Michael Hoey (golfer),80000.0
Michael Hoey,80000.0
Michael Hooper,101000.0
Michael Hooper,101000.0
Michael Hooper (rugby à XV),101000.0
マイケル・フーパー,101000.0
Michael Hooper,101000.0
邁克·庫珀,101000.0
Michael Hooper (rugby union),101000.0
Michael Paterson,107000.0
Michael Rhodes (rugby union),114000.0
Michael Weaver (golfer),79380.0
Michal Důras,82101.6
Michał Kubiak,87000.0
Michał Kubiak,87000.0
Michał Kubiak,87000.0
ミハウ・クビアク,87000.0
Michał Kubiak (siatkarz),87000.0
Michał Kubiak,87000.0
米扎爾·庫比亞克,87000.0
Michał Kubiak,87000.0
Mick Galwey,115000.0
Mick Galwey,115000.0
Mihovil Nakić,94802.4
Mihovil Nakić,94802.4
Mihovil Nakić,94802.4
Mihovil Nakić,94802.4
Miikka Pitkänen,71215.2
Mikael Renberg,106596.0
Mikael Renberg,106596.0
Mikael Renberg,106596.0
Mikael Renberg,106596.0
"Ренберг, Микаэль",106596.0
Mike McEwen (ice hockey),88452.0
Mike Tagg,60000.0
Mike Tagg,60000.0
Mike Tagg,60000.0
Mike Tagg,60000.0
Michail Olegowitsch Birjukow,94802.4
Mikhaïl Birioukov,94802.4
Michaił Biriukow (hokeista),94802.4
"Бирюков, Михаил Олегович",94802.4
Mikhail Biryukov (ice hockey),94802.4
Mikko Leinonen,79380.0
Mikko Leinonen,79380.0
Mikko Leinonen,79380.0
Milan Orlović,103000.0
Milt Stegall,83462.4
Miralem Halilović,103000.0
Mirjam van Hemert,60000.0
Mirza Begić,120000.0
Mirza Begić,120000.0
Mirza Begić,120000.0
Mirza Begić,120000.0
Mirza Begić,120000.0
"Бегич, Мирза",120000.0
Mirza Begić,120000.0
ミステリオッソ,88000.0
Misterioso (wrestler),88000.0
ميتش مكجاري,115668.0
Mitch McGary,115668.0
Mitch McGary,115668.0
Mitch McGary,115668.0
Mitch McGary,115668.0
"Макгэри, Митч",115668.0
Mitch McGary,115668.0
Murray Hall (ice hockey),79380.0
Murray Hall (hockeista su ghiaccio),79380.0
Murray Heatley,81648.0
Murray Heatley,81648.0
Musaeb Abdulrahman Balla,60000.0
Musaeb Abdulrahman Balla,60000.0
Musaeb Abdulrahman Balla,60000.0
Musaeb Abdulrahman Balla,60000.0
Mária Vadász,55000.0
Mária Vadász,55000.0
"Вадас, Мария",55000.0
Mårten Olander,85000.0
Nadseja Astaptschuk,97000.0
Nadzeya Ostapchuk,97000.0
Nadzeya Ostapchuk,97000.0
Nadzeya Astapchuk,97000.0
Nadzeja Astapčuk,97000.0
ナドゼヤ・オスタプチュク,97000.0
Nadzeja Astaptsjoek,97000.0
Nadzieja Astapczuk,97000.0
"Остапчук, Надежда Николаевна",97000.0
Nadzeya Ostapchuk,97000.0
纳泽娅·奥斯塔普丘克,97000.0
Nate Smith (golfer),79380.0
Nathan Budgett,107955.0
Nathan Massey (rugby league born 1989),102000.0
Neil Eisenhut,88452.0
Neli Marinova,62000.0
Neli Marinova,62000.0
Neli Marinowa-Nesić,62000.0
Neli Marinova,62000.0
Nicholas Quinn (swimmer),78019.2
نيك جونسون,91627.2
Nick Johnson,91627.2
Nick Johnson,91627.2
Nick Johnson (basket-ball),91627.2
ニック・ジョンソン (バスケットボール),91627.2
Nick Johnson,91627.2
Nick Johnson (basketball),91627.2
Nick Johnson (Eishockeyspieler),90720.0
Nick Johnson (hockey sur glace),90720.0
"Nick Johnson (ice hockey, born 1985)",90720.0
"Nick Johnson (ice hockey, born 1986)",86184.0
Nick Johnson (rugby league),85000.0
Nick Leddy,86637.6
Nick Leddy,86637.6
"Ледди, Ник",86637.6
Nick Leddy,86637.6
Nicklas Danielsson,83008.8
Nicklas Danielsson,83008.8
Nicklas Danielsson,83008.8
Nicklas Danielsson,83008.8
Nicklas Danielsson,83008.8
"Даниэльссон, Никлас",83008.8
Nicola Fontanive,73936.8
Nicola Fontanive,73936.8
Nicola Fontanive,73936.8
"Фонтаниве, Никола",73936.8
Nicola Fontanive,73936.8
نيكولو ميلي,100000.0
Nicolò Melli,100000.0
Nicolò Melli,100000.0
Nicolò Melli,100000.0
Nicolò Melli,100000.0
"Мелли, Николо",100000.0
尼科羅·梅麗,100000.0
Nicolò Melli,100000.0
Nikola Lončar,98000.0
Nikola Lončar,98000.0
Nikola Lončar,98000.0
"Лончар, Никола",98000.0
Nikola Lončar,98000.0
Nikolaos Chatzis (Basketballspieler),90720.0
Nikos Chatzis,90720.0
Nikos Chatzīs,90720.0
Nikos Chatzis,90720.0
Norio Suzuki (golfer),68000.0
鈴木規夫,68000.0
Ole Berntsen,75000.0
Ole Berntsen,75000.0
Ole Magnus Ekelund,84000.0
أوليكسي بيتشيروف,105235.0
Oleksij Petscherow,105235.0
Oleksiy Pecherov,105235.0
Oleksiy Pecherov,105235.0
Oleksij Pečerov,105235.0
Oleksiy Pecherov,105235.0
オレクシー・ペチェロフ,105235.0
Ołeksij Peczerow,105235.0
"Печеров, Алексей Иванович",105235.0
Olivia McKoy,73000.0
Olivia McKoy,73000.0
Om Prakash Singh,138000.0
オム・プラカシュ・シン,138000.0
Om Prakash Karhana,138000.0
Ondrej Otčenaš,91173.6
Ondrej Otčenáš,91173.6
Ondřej Fiala,86184.0
Ondřej Fiala,86184.0
"Фиала, Ондржей",86184.0
Ondřej Kratěna,79833.6
Ondřej Kratěna,79833.6
Ondřej Němec,92080.8
Ondřej Němec,92080.8
Ondřej Němec,92080.8
"Немец, Ондржей",92080.8
Ondřej Němec,92080.8
Ondřej Pavelec,97524.0
Ondřej Pavelec,97524.0
Ondřej Pavelec,97524.0
Ondřej Pavelec,97524.0
Ondřej Pavelec,97524.0
"Павелец, Ондржей",97524.0
Ondřej Roman,83916.0
Ondřej Roman,83916.0
Orazio Arancio,103421.0
Orazio Arancio,103421.0
Orazio Arancio,103421.0
Pierre-Alexandre Parenteau,89359.2
Pierre-Alexandre Parenteau,89359.2
P. A. Parenteau,89359.2
"Паренто, Пьер-Александр",89359.2
Paavo Yrjölä,82000.0
Paavo Yrjölä,82000.0
Paavo Yrjölä,82000.0
Paavo Yrjölä,82000.0
Paavo Yrjölä,82000.0
Paavo Yrjölä,82000.0
Paavo Yrjölä,82000.0
"Юрьёля, Пааво",82000.0
Patric Cilliers,113000.0
Pat Cilliers,113000.0
Pat McDonald (Leichtathlet),120204.0
Pat McDonald (athlete),120204.0
Patrick McDonald,120204.0
Patrick McDonald,120204.0
パトリック・マクドナルド,120204.0
Patrick McDonald,120204.0
Pat McDonald,120204.0
"Макдональд, Патрик",120204.0
Pat Murray (ice hockey),83916.0
Patricio Almonacid,60000.0
Patricio Almonacid,60000.0
Patricio Almonacid,60000.0
Patricio Almonacid,60000.0
Patricio Almonacid,60000.0
Patrick Sharp,87998.4
Patrick Sharp,87998.4
Patrick Sharp,87998.4
Patrick Sharp,87998.4
Patrick Sharp,87998.4
"Шарп, Патрик",87998.4
Patrik Rybár,69854.4
Patty Thompson (swimmer),52000.0
باو ريباس,95256.0
Pau Ribas,95256.0
Pau Ribas,95256.0
Pau Ribas,95256.0
Pau Ribas,95256.0
Pau Ribas,95256.0
Pau Ribas,95256.0
保·列巴斯,95256.0
Paul Brousseau,97524.0
Paul Brousseau,97524.0
Paul Grant,115668.0
Paul Grant,115668.0
Paul Grant,115668.0
Paul Grant (basketball),115668.0
保罗·格兰特,115668.0
Paul Grant (rugby à XV),108000.0
Paul Grant (rugby union),108000.0
Paul Messier,72576.0
Paul Messier (ice hockey),72576.0
Paul Noone,95254.4
Paul Orndorff,114761.0
Paul Orndorff,114761.0
Paul Orndorff,114761.0
Paul Orndorff,114761.0
Paul Orndorff,114761.0
ポール・オーンドーフ,114761.0
Paul Orndorff,114761.0
Paul Winslow (American football),90720.0
Pavel Kubiš,81194.4
Pavel Sedláček (ice hockey),82101.6
Pavol Rybár,86184.0
Pavol Rybár,86184.0
Pelin Aroğuz,74000.0
Pendarvis Williams,88452.0
Pendarvis Williams,88452.0
Pete Laframboise,83916.0
Peter Baláž (boxe anglaise),51000.0
Peter Baláž (bokser),51000.0
"Балаж, Петер (боксёр)",51000.0
Peter Baláž (boxer),51000.0
Peter Bessone,90720.0
Peter Bessone,90720.0
Peter Chiarelli (Eishockeymanager),79380.0
Peter Chiarelli (ice hockey),79380.0
Peter Chiarelli,79380.0
Peter Holland (Eishockeyspieler),91173.6
Peter Holland,91173.6
"Холланд, Питер",91173.6
Peter Holland (ice hockey),91173.6
Peter Wakefield (boxer),47000.0
Petr Chaloupka,81194.4
Petr Obdržálek,81194.4
Petr Přindiš,76204.8
Phil Wittliff,87998.4
Pierre-Gilles Lakafia,95000.0
Pierre-Gilles Lakafia,95000.0
Pierre Vigouroux,105000.0
Pierre Vigouroux,105000.0
Piri Weepu,96000.0
Piri Weepu,96000.0
Piri Weepu,96000.0
Piri Weepu,96000.0
Piri Weepu,96000.0
ピリ・ウィプー,96000.0
Piri Weepu,96000.0
"Веепу, Пири",96000.0
Poch Juinio,97524.0
Peter Veres,83000.0
Péter Veres,83000.0
Péter Veres,83000.0
Péter Veres (volleyball),83000.0
كوينسي بوندكستر,99792.0
Quincy Pondexter,99792.0
Quincy Pondexter,99792.0
Quincy Pondexter,99792.0
クインシー・ポンデクスター,99792.0
Quincy Pondexter,99792.0
"Пондекстер, Куинси",99792.0
Quincy Pondexter,99792.0
Rachel McLish,58514.4
Rachel McLish,58514.4
Rachel McLish,58514.4
Radek Matějovský,88905.6
Rafał Augustyn,73000.0
Rafał Augustyn (lekkoatleta),73000.0
Rafał Augustyn (racewalker),73000.0
Rafał Fedaczyński,58000.0
Rafał Fedaczyński,58000.0
Rafał Fedaczyński,58000.0
Ralph Polson,90720.0
Ralph Polson,90720.0
Ralph Polson (basketball),90720.0
Rafaël Lakafia,114000.0
Raphaël Lakafia,114000.0
Raphaël Lakafia,114000.0
Raphaël Lakafia,114000.0
رشاد مكانتس,93895.2
Rashad McCants,93895.2
Rashad McCants,93895.2
Rashad McCants,93895.2
Rashad McCants,93895.2
ラシャード・マキャンツ,93895.2
Rashad McCants,93895.2
Rashad McCants,93895.2
Rashanda McCants,73029.6
Rashanda McCants,73029.6
Ray Butler (American football),167832.0
Raycho Khristov,63000.0
Raycho Khristov,63000.0
Raymie Skilton,86184.0
Raymie Skilton,86184.0
Raúl Sánchez (weightlifter),73070.0
Reggie Goodes,112000.0
Ria van Velsen (turnster),56000.0
Ria van Velsen (gymnast),56000.0
Richard Baxter (rugby union),108000.0
Richard Fussell,82553.8
Richard Parkyn,101605.0
Richard Parkyn,106596.0
Richard Petiot,97524.0
Richard Petiot,97524.0
Richard Stanford (rugby union),110000.0
Richie Frahm,95256.0
Richie Frahm,95256.0
Richie Frahm,95256.0
Richie Frahm,95256.0
里奇·弗拉姆,95256.0
Rick Zombo,91627.2
Rickard Rakell,91173.6
Rickard Rakell,91173.6
Rickard Rakell,91173.6
Rickard Rakell,91173.6
Rimantas Kaukėnas,92000.0
Rimantas Kaukėnas,92000.0
Rimantas Kaukėnas,92000.0
Rimantas Kaukėnas,92000.0
Rimantas Kaukėnas,92000.0
Rimantas Kaukėnas,92000.0
"Каукенас, Римантас",92000.0
里曼塔斯·考克納斯,92000.0
Rivo Vesik,90000.0
Rivo Vesik,90000.0
Rob McCusker,100000.0
Rob McKelvey,88452.0
Robert Arnold (basketball),84823.2
Robert Gimson,100246.0
روبرت هارتنغ,126000.0
Robert Harting,126000.0
Robert Harting,126000.0
Robert Harting,126000.0
Robert Harting,126000.0
Robert Harting,126000.0
ロベルト・ハルティング,126000.0
Robert Harting,126000.0
Robert Harting,126000.0
Robert Harting,126000.0
"Хартинг, Роберт",126000.0
罗伯特·哈丁,126000.0
Robert Hite,83462.4
Robert Hite,83462.4
Robert Hite,83462.4
Robert Hite,83462.4
罗伯特·海特,83462.4
Robert Sherwin,74844.0
روبرت سويفت,127008.0
Robert Swift,127008.0
Robert Swift,127008.0
Robert Swift,127008.0
Robert Swift,127008.0
ロバート・スウィフト,127008.0
"Свифт, Роберт",127008.0
Robert Traylor,131544.0
Robert Traylor,131544.0
Robert Traylor,131544.0
Robert Traylor,131544.0
Robert Traylor,131544.0
Robert Van de Walle,95000.0
Robert Van de Walle,95000.0
Robert Van de Walle,95000.0
Robert Van de Walle,95000.0
Robert Van de Walle,95000.0
Robert Van de Walle,95000.0
ロベルト・バンドワール,95000.0
Robert Van de Walle,95000.0
"Ван де Валле, Роберт",95000.0
Robin Kovář,83916.0
Robin Leamy (swimmer),78926.4
Rod Dallman,83916.0
Rodney Davies,90000.0
Rodney Young (American football),95256.0
Roger Wehrli,86184.0
Roger Wehrli,86184.0
Roger Wehrli (giocatore di football americano),86184.0
Roland McLenahan,77112.0
Roland Minson,81648.0
Roland Minson,81648.0
Roland Varga (athlete),125000.0
Roland Varga,125000.0
Roland Varga (atleta),125000.0
Roland Varga,125000.0
Romi Ropati,73000.0
Romi Ropati,73000.0
Ron Chipperfield,84369.6
Ron Morris,70000.0
Ron Morris (athlete),70000.0
Ron Morris,70000.0
Ronald Morris,70000.0
Ron Riley (baloncestista 1950),88452.0
Ron Riley (cestista 1950),88452.0
"Ron Riley (basketball, born 1950)",88452.0
Ron Riley (baloncestista 1973),90720.0
Ron Riley (cestista 1973),90720.0
"Ron Riley (basketball, born 1973)",90720.0
Ron Riley (ice hockey),86184.0
Ronda Curtin,65772.0
Rosell Ellis,95000.0
Roselore Sonntag,51000.0
Roselore Sonntag,51000.0
Roy McGiffin,72576.0
Russ Romaniuk,90720.0
Ryan Craig (Eishockeyspieler),100246.0
Ryan Craig,100246.0
Ryan Ellis,79380.0
Ryan Ellis,79380.0
Ryan Ellis,79380.0
Ryan James (rugby league),111000.0
Ryan Johnston (ice hockey),81648.0
Ryan McGoldrick,93000.0
Sagat Abikeyeva,78000.0
Sagat Petchyindee,69500.0
Sam Carter (rugby),116000.0
Sam Carter,116000.0
Sam Carter (rugby à XV),116000.0
山姆·卡特,116000.0
Sam Carter (rugby),116000.0
Sam Davies (rugby player),86000.0
Sam Lane (rugby player),85000.0
Samaje Perine,106596.0
Samaje Perine,106596.0
Sami Vatanen,79833.6
Sami Vatanen,79833.6
Sami Vatanen,79833.6
"Ватанен, Сами",79833.6
Sami Vatanen,79833.6
Samiu Vahafolau,111000.0
Samiu Vahafolau,111000.0
Samson Gimson,98000.0
Samuel Tsegay,59000.0
Samuel Tsegay,59000.0
Samuel Tsegay,59000.0
Samuel Tsegay,59000.0
Самуэль Цегай,59000.0
Samuel Tsegay,59000.0
Santeri Heiskanen,77112.0
Santiago González Bonorino,116000.0
Santiago González Bonorino,116000.0
Santiago González Bonorino,116000.0
Santiago González Iglesias,87000.0
Santiago González Iglesias,87000.0
Sara McMann,61236.0
Sara McMann,61236.0
Sara McMann,61236.0
Sara McMann,61236.0
Sara McMann,61236.0
サラ・マクマン,61236.0
Sara McMann,61236.0
Sara McMann,61236.0
Scholanda Dorrell,73483.2
Scholanda Dorrell,73483.2
Scott Ford (ice hockey),97977.6
Scott Gordon (golfer),77112.0
Scott Gordon,79380.0
Scott Gordon,79380.0
Scott Gordon (ice hockey),79380.0
Scott Parse,85730.4
Scott Parse,85730.4
Scott Parse,85730.4
Sean McAslan,87091.2
Selma Borst,55000.0
Selma Borst,55000.0
Semjon Andrejewitsch Waluiski,86184.0
Semion Valouïski,86184.0
"Валуйский, Семён Андреевич",86184.0
Semyon Valuysky,86184.0
Siarhei Artsiujin,120000.0
"Артюхин, Сергей Евгеньевич",120000.0
Sergei Artyukhin,120000.0
Sergei Igorewitsch Ostaptschuk,84823.2
Sergueï Ostaptchouk (hockey sur glace),84823.2
Sjarhei Astapčuk,84823.2
Siarhiej Astapczuk,84823.2
Sergei Ostapchuk,84823.2
"Остапчук, Сергей Игоревич",84823.2
Seun Ogunkoya,86000.0
セウン・オグンコヤ,86000.0
Seun Ogunkoya,86000.0
Seun Ogunkoya,86000.0
Shagari Alleyne,122472.0
Şərif Şərifov,86000.0
Şərif Şərifov,86000.0
Şərif Şərifov,86000.0
シャリフ・シャリホフ,86000.0
Şərif Şərifov,86000.0
Sharif Sharifov,86000.0
"Шарифов, Шариф Наидгаджавович",86000.0
Sharif Sharifov,86000.0
Shawn Evans (ice hockey),88452.0
Shawn Heaphy,79380.0
Shawn Heaphy,79380.0
Shawn McCosh,86184.0
Shawn McCosh,86184.0
Shayne McCosh,90720.0
Shayne McMenemy,95254.4
Shelley Smith,141523.0
Shelley Smith (American football),141523.0
Shota Horie,104000.0
Shota Horie,104000.0
堀江翔太,104000.0
Shōta Horie,104000.0
Shota Horie,104000.0
Simon Arkell,78000.0
Simon Arkell,78000.0
Simon Geschke,64000.0
Simon Geschke,64000.0
Simon Geschke,64000.0
