http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/ontology/areaLand
Stordal,2.4362e+08
Stordal,2.4362e+08
Stordal,2.4362e+08
Stordal,2.4362e+08
Stordal,2.4362e+08
Stordal,2.4362e+08
Stordal,2.4362e+08
Стурдал,2.4362e+08
斯圖達爾,2.4362e+08
Storfjord,1.4777e+09
Storfjord (Kommune),1.4777e+09
Storfjord,1.4777e+09
Storfjord,1.4777e+09
Storfjord,1.4777e+09
Storfjord,1.4777e+09
Storfjord,1.4777e+09
Storfjord,1.4777e+09
Стурфьорд,1.4777e+09
斯托爾菲尤爾,1.4777e+09
"Strand, Norway",1.9526e+08
ستراند (النرويج),1.9526e+08
Strand (Norwegen),1.9526e+08
Strand (Rogaland),1.9526e+08
Strand,1.9526e+08
Strand (Norvège),1.9526e+08
Strand (Rogaland),1.9526e+08
Strand (Norwegia),1.9526e+08
Strand (Noruega),1.9526e+08
Странн (Норвегия),1.9526e+08
斯特蘭,1.9526e+08
Stranda,8.449e+08
Stranda,8.449e+08
Stranda,8.449e+08
Stranda,8.449e+08
Stranda,8.449e+08
Stranda,8.449e+08
Stranda,8.449e+08
Странда,8.449e+08
斯特蘭達,8.449e+08
Stryn,1.32123e+09
Stryn,1.32123e+09
Stryn,1.32123e+09
Stryn,1.32123e+09
Stryn,1.32123e+09
Stryn,1.32123e+09
Stryn,1.32123e+09
Stryn,1.32123e+09
Стрюн,1.32123e+09
斯特林 (挪威),1.32123e+09
"Sula, Møre og Romsdal",5.727e+07
Sula (Norwegen),5.727e+07
Sula (Norvège),5.727e+07
Sula (Møre og Romsdal),5.727e+07
Sula (Noorwegen),5.727e+07
Gmina Sula,5.727e+07
Sula (Møre og Romsdal),5.727e+07
Сула (Норвегия),5.727e+07
敘拉,5.727e+07
Suldal,1.5885e+09
Suldal,1.5885e+09
Suldal,1.5885e+09
Suldal,1.5885e+09
Suldal,1.5885e+09
Suldal,1.5885e+09
Suldal,1.5885e+09
Сульдал,1.5885e+09
敘爾達爾,1.5885e+09
"Sund, Norway",9.468e+07
Sund (Norwegen),9.468e+07
Sund (Noruega),9.468e+07
Sund (Norvège),9.468e+07
Sund (Norvegia),9.468e+07
Sund (Hordaland),9.468e+07
Gmina Sund,9.468e+07
Sund,9.468e+07
Сунн (Норвегия),9.468e+07
松 (挪威),9.468e+07
Sunndal,1.6479e+09
Sunndal (Kommune),1.6479e+09
Sunndal,1.6479e+09
Sunndal,1.6479e+09
Sunndal,1.6479e+09
Sunndal,1.6479e+09
Sunndal,1.6479e+09
Sunndal,1.6479e+09
Сунндал,1.6479e+09
孫達爾,1.6479e+09
Surnadal,1.31422e+09
Surnadal,1.31422e+09
Surnadal,1.31422e+09
Surnadal,1.31422e+09
Surnadal,1.31422e+09
Surnadal,1.31422e+09
Surnadal,1.31422e+09
Сурнадал,1.31422e+09
敘納達爾,1.31422e+09
Sveio,2.2425e+08
Sveio,2.2425e+08
Sveio,2.2425e+08
Sveio,2.2425e+08
Sveio,2.2425e+08
Sveio (gemeente),2.2425e+08
Sveio,2.2425e+08
Sveio,2.2425e+08
Свейу,2.2425e+08
斯韋奧,2.2425e+08
Svelvik,5.6e+07
Svelvik,5.6e+07
Svelvik,5.6e+07
Svelvik,5.6e+07
Svelvik,5.6e+07
Svelvik,5.6e+07
Svelvik,5.6e+07
Svelvik,5.6e+07
Свельвик,5.6e+07
斯韋爾維克,5.6e+07
Sykkylven,3.2849e+08
Sykkylven,3.2849e+08
Sykkylven,3.2849e+08
Sykkylven,3.2849e+08
Sykkylven,3.2849e+08
Sykkylven,3.2849e+08
Sykkylven,3.2849e+08
Сюккюльвен,3.2849e+08
敘許爾文,3.2849e+08
Søgne,1.43e+08
Søgne,1.43e+08
Søgne,1.43e+08
Søgne,1.43e+08
Søgne,1.43e+08
Søgne,1.43e+08
Søgne,1.43e+08
Søgne,1.43e+08
Сёгне,1.43e+08
松訥,1.43e+08
Sømna,1.9119e+08
Sømna,1.9119e+08
Sømna,1.9119e+08
Sømna,1.9119e+08
Sømna,1.9119e+08
Sømna,1.9119e+08
Sømna,1.9119e+08
Сёмна,1.9119e+08
瑟姆納,1.9119e+08
Søndre Land,6.59e+08
Søndre Land,6.59e+08
Søndre Land,6.59e+08
Søndre Land,6.59e+08
Søndre Land,6.59e+08
Søndre Land,6.59e+08
Søndre Land,6.59e+08
Сённре-Ланн,6.59e+08
南蘭,6.59e+08
Sør-Aurdal,1.071e+09
Sør-Aurdal,1.071e+09
Sør-Aurdal,1.071e+09
Sør-Aurdal,1.071e+09
Sør-Aurdal,1.071e+09
Sør-Aurdal,1.071e+09
Sør-Aurdal,1.071e+09
Сёр-Эурдал,1.071e+09
南艾于達爾,1.071e+09
Sør-Fron,7.14e+08
Sør-Fron,7.14e+08
Sør-Fron,7.14e+08
Sør-Fron,7.14e+08
Sør-Fron,7.14e+08
Sør-Fron,7.14e+08
Sør-Fron,7.14e+08
Сёр-Фрун,7.14e+08
南弗龍,7.14e+08
Sør-Odal,4.79e+08
Sør-Odal,4.79e+08
Sør-Odal,4.79e+08
Sør-Odal,4.79e+08
Sør-Odal,4.79e+08
Sør-Odal,4.79e+08
Sør-Odal,4.79e+08
Сёр-Одал,4.79e+08
南奧達爾,4.79e+08
Sør-Varanger,3.46724e+09
سور فارانغر,3.46724e+09
Sør-Varanger,3.46724e+09
Sør-Varanger,3.46724e+09
Sør-Varanger,3.46724e+09
Sør-Varanger,3.46724e+09
Sør-Varanger,3.46724e+09
セル＝ヴァランゲル,3.46724e+09
Sør-Varanger,3.46724e+09
Sør-Varanger,3.46724e+09
Сёр-Варангер,3.46724e+09
南瓦朗厄爾,3.46724e+09
Sørfold,1.47236e+09
Sørfold,1.47236e+09
Sørfold,1.47236e+09
Sørfold,1.47236e+09
Sørfold,1.47236e+09
Sørfold,1.47236e+09
Sørfold,1.47236e+09
Сёрфолл,1.47236e+09
瑟福爾,1.47236e+09
Sørreisa,3.4694e+08
Sørreisa,3.4694e+08
Sørreisa (municipio),3.4694e+08
Sørreisa,3.4694e+08
Sørreisa,3.4694e+08
Sørreisa (gemeente),3.4694e+08
Sørreisa,3.4694e+08
Sørreisa,3.4694e+08
Сёррейса,3.4694e+08
瑟雷薩,3.4694e+08
Sørum,2e+08
سوروم,2e+08
Sørum,2e+08
Sørum,2e+08
Sørum,2e+08
Sørum,2e+08
Sørum,2e+08
Sørum,2e+08
Сёрум,2e+08
瑟呂姆,2e+08
"Tana, Norway",3.83102e+09
تانا (النرويج),3.83102e+09
Tana (Norwegen),3.83102e+09
Tana (Noruega),3.83102e+09
Tana (Norvegia),3.83102e+09
Tana (Norvège),3.83102e+09
Tana (Noorwegen),3.83102e+09
Deatnu Tana,3.83102e+09
Tana (Finnmark),3.83102e+09
Тана (коммуна),3.83102e+09
塔納 (挪威),3.83102e+09
"Time, Norway",1.7088e+08
Time (Norwegen),1.7088e+08
Time (Noruega),1.7088e+08
Time (Norvegia),1.7088e+08
Time (Norvège),1.7088e+08
Time (Noorwegen),1.7088e+08
Gmina Time,1.7088e+08
Time (Noruega),1.7088e+08
Тиме (Норвегия),1.7088e+08
蒂默,1.7088e+08
Tingvoll,3.2178e+08
Tingvoll,3.2178e+08
Tingvoll,3.2178e+08
Tingvoll,3.2178e+08
Tingvoll,3.2178e+08
Tingvoll,3.2178e+08
Tingvoll,3.2178e+08
Тингволл,3.2178e+08
廷沃爾,3.2178e+08
Tinn,1.854e+09
تين (النرويج),1.854e+09
Tinn,1.854e+09
Tinn,1.854e+09
Tinn,1.854e+09
Tinn,1.854e+09
Tinn,1.854e+09
Tinn,1.854e+09
Tinn,1.854e+09
Тинн,1.854e+09
蒂恩,1.854e+09
Tjeldsund,3.0934e+08
Tjeldsund (Kommune),3.0934e+08
Tjeldsund,3.0934e+08
Tjeldsund,3.0934e+08
Tjeldsund,3.0934e+08
チェルスン,3.0934e+08
Tjeldsund,3.0934e+08
Tjeldsund,3.0934e+08
Хьельсунн,3.0934e+08
切爾松,3.0934e+08
Tjøme,3.9e+07
Tjøme,3.9e+07
Tjøme,3.9e+07
Tjøme,3.9e+07
Tjøme (gemeente),3.9e+07
Tjøme,3.9e+07
Tjøme,3.9e+07
Хьёме,3.9e+07
徹默島,3.9e+07
Tokke,9.05e+08
توكه,9.05e+08
Tokke,9.05e+08
Tokke,9.05e+08
Tokke,9.05e+08
Tokke,9.05e+08
Tokke,9.05e+08
Tokke,9.05e+08
Токке,9.05e+08
托克,9.05e+08
Torsken,2.3508e+08
Torsken,2.3508e+08
Torsken,2.3508e+08
Torsken,2.3508e+08
Torsken,2.3508e+08
Torsken,2.3508e+08
Torsken,2.3508e+08
Torsken,2.3508e+08
Торскен,2.3508e+08
托什肯,2.3508e+08
Tranøy,4.9917e+08
Tranøy,4.9917e+08
Tranøy,4.9917e+08
Tranøy,4.9917e+08
Tranøy,4.9917e+08
Tranøy,4.9917e+08
Tranøy,4.9917e+08
Tranøy,4.9917e+08
Транёй,4.9917e+08
特拉訥于,4.9917e+08
Tromsø,2.47336e+09
ترومسو,2.47336e+09
Tromsø,2.47336e+09
Tromsø,2.47336e+09
Tromsø,2.47336e+09
Tromsø,2.47336e+09
トロムソ,2.47336e+09
Tromsø,2.47336e+09
Tromsø,2.47336e+09
Tromsø,2.47336e+09
Тромсё,2.47336e+09
特罗姆瑟,2.47336e+09
Trysil,2.94e+09
Trysil,2.94e+09
Trysil,2.94e+09
Trysil,2.94e+09
Trysil,2.94e+09
Trysil,2.94e+09
Trysil,2.94e+09
Трюсиль,2.94e+09
特呂西爾,2.94e+09
Træna,1.625e+07
Træna,1.625e+07
Træna,1.625e+07
Træna,1.625e+07
Træna,1.625e+07
Træna,1.625e+07
Træna,1.625e+07
Трена,1.625e+07
特賴納群島,1.625e+07
Trøgstad,1.88e+08
Trøgstad,1.88e+08
Trøgstad,1.88e+08
Trøgstad,1.88e+08
Trøgstad,1.88e+08
Trøgstad,1.88e+08
Trøgstad,1.88e+08
Trøgstad,1.88e+08
Трёгстад,1.88e+08
特勒格斯塔,1.88e+08
Tvedestrand,2.0437e+08
Tvedestrand,2.0437e+08
Tvedestrand,2.0437e+08
Tvedestrand,2.0437e+08
Tvedestrand (gemeente),2.0437e+08
Tvedestrand,2.0437e+08
Tvedestrand,2.0437e+08
Тведестранн,2.0437e+08
特韋德斯特蘭,2.0437e+08
Tydal,1.21705e+09
تيدال,1.21705e+09
Tydal,1.21705e+09
Tydal,1.21705e+09
Tydal,1.21705e+09
Tydal,1.21705e+09
Tydal,1.21705e+09
Tydal,1.21705e+09
Tydal,1.21705e+09
Тюдал,1.21705e+09
蒂達爾,1.21705e+09
Tynset,1.822e+09
Tynset,1.822e+09
Tynset,1.822e+09
Tynset,1.822e+09
Tynset,1.822e+09
Tynset (gemeente),1.822e+09
Tynset,1.822e+09
Tynset,1.822e+09
Тюнсет,1.822e+09
廷瑟,1.822e+09
Tysfjord,1.35989e+09
Tysfjord (Kommune),1.35989e+09
Tysfjord,1.35989e+09
Tysfjord,1.35989e+09
Tysfjord (gemeente),1.35989e+09
テュスフィヨール,1.35989e+09
Tysfjord,1.35989e+09
Tysfjord,1.35989e+09
Тюсфьорд,1.35989e+09
廷斯菲尤爾,1.35989e+09
Tysnes,2.4517e+08
Tysnes,2.4517e+08
Tysnes,2.4517e+08
Tysnes,2.4517e+08
Tysnes,2.4517e+08
Tysnes,2.4517e+08
Tysnes,2.4517e+08
Tysnes,2.4517e+08
Тюснес,2.4517e+08
廷斯內斯,2.4517e+08
Tysvær,3.9971e+08
Tysvær,3.9971e+08
Tysvær,3.9971e+08
Tysvær,3.9971e+08
Tysvær,3.9971e+08
Tysvær,3.9971e+08
Tysvær,3.9971e+08
Тюсвер,3.9971e+08
蒂斯韋爾,3.9971e+08
Tønsberg,1.06e+08
تونسبيرغ,1.06e+08
Tønsberg,1.06e+08
Tønsberg,1.06e+08
Tønsberg,1.06e+08
Tønsberg,1.06e+08
トンスベルグ,1.06e+08
Tønsberg,1.06e+08
Tønsberg,1.06e+08
Tønsberg,1.06e+08
Тёнсберг,1.06e+08
滕斯贝格,1.06e+08
Ullensaker,2.5e+08
أولنساكر,2.5e+08
Ullensaker,2.5e+08
Ullensaker,2.5e+08
Ullensaker,2.5e+08
Ullensaker,2.5e+08
Ullensaker,2.5e+08
Ullensaker,2.5e+08
Ullensaker,2.5e+08
Улленсакер,2.5e+08
於爾倫薩克爾,2.5e+08
Ullensvang,1.28713e+09
Ullensvang,1.28713e+09
Ullensvang,1.28713e+09
Ullensvang,1.28713e+09
Ullensvang,1.28713e+09
Ullensvang,1.28713e+09
Ullensvang,1.28713e+09
Ullensvang,1.28713e+09
Улленсванг,1.28713e+09
于倫斯旺,1.28713e+09
Ulstein,9.508e+07
Ulstein,9.508e+07
Ulstein,9.508e+07
Ulstein,9.508e+07
Ulstein,9.508e+07
Ulstein,9.508e+07
Ulstein,9.508e+07
Ульстейн,9.508e+07
烏爾斯泰因,9.508e+07
Ulvik,6.7019e+08
Ulvik,6.7019e+08
Ulvik,6.7019e+08
Ulvik,6.7019e+08
Ulvik,6.7019e+08
Ulvik (gemeente),6.7019e+08
Ulvik,6.7019e+08
Ulvik,6.7019e+08
Ульвик,6.7019e+08
于爾維克,6.7019e+08
United Counties of Prescott and Russell,2.00444e+09
Prescott and Russell United Counties,2.00444e+09
Prescott-Russell,2.00444e+09
Comtés unis de Prescott et Russell,2.00444e+09
Contee unite di Prescott e Russell,2.00444e+09
プレスコット・ラッセル連合郡,2.00444e+09
Hrabstwo Prescott i Russell,2.00444e+09
Condado de Prescott e Russell,2.00444e+09
普雷斯科特和羅素聯合縣,2.00444e+09
Utsira,6.3e+06
Utsira,6.3e+06
Utsira,6.3e+06
Utsira,6.3e+06
Utsira,6.3e+06
Utsira,6.3e+06
Utsira,6.3e+06
Utsira,6.3e+06
Утсира,6.3e+06
于特西拉,6.3e+06
Vadsø,1.2339e+09
فادسو,1.2339e+09
Vadsø,1.2339e+09
Vadsø,1.2339e+09
Vadsø,1.2339e+09
Vadsø,1.2339e+09
ヴァドソー,1.2339e+09
Vadsø,1.2339e+09
Vadsø,1.2339e+09
Vadsø,1.2339e+09
Вадсё,1.2339e+09
瓦德瑟,1.2339e+09
Vaksdal,6.8342e+08
Vaksdal,6.8342e+08
Vaksdal,6.8342e+08
Vaksdal,6.8342e+08
Vaksdal,6.8342e+08
Vaksdal (gemeente),6.8342e+08
Vaksdal,6.8342e+08
Vaksdal,6.8342e+08
Ваксдал,6.8342e+08
瓦克斯達爾,6.8342e+08
"Valle, Norway",1.13517e+09
Valle (Norwegen),1.13517e+09
Valle (Noruega),1.13517e+09
Valle (Norvegia),1.13517e+09
Valle,1.13517e+09
Valle (Aust-Agder),1.13517e+09
Valle (miasto w Norwegii),1.13517e+09
Valle (Noruega),1.13517e+09
Валле (Норвегия),1.13517e+09
瓦勒,1.13517e+09
"Vang, Oppland",1.311e+09
فانغ (أوبلاند),1.311e+09
Vang,1.311e+09
Vang (Norvegia),1.311e+09
Vang,1.311e+09
Vang (Noorwegen),1.311e+09
Vang,1.311e+09
Vang,1.311e+09
Ванг (коммуна),1.311e+09
旺 (挪威),1.311e+09
Vanylven,3.6541e+08
فانيلفان,3.6541e+08
Vanylven,3.6541e+08
Vanylven,3.6541e+08
Vanylven,3.6541e+08
Vanylven,3.6541e+08
Vanylven,3.6541e+08
Vanylven,3.6541e+08
Ванюльвен,3.6541e+08
瓦尼爾文,3.6541e+08
Vardø,5.8545e+08
فاردو,5.8545e+08
Vardø,5.8545e+08
Vardø,5.8545e+08
Vardø,5.8545e+08
Vardø,5.8545e+08
ヴァードー,5.8545e+08
Vardø (gemeente),5.8545e+08
Vardø,5.8545e+08
Vardø,5.8545e+08
Вардё,5.8545e+08
瓦爾德 (挪威),5.8545e+08
Vefsn,1.83996e+09
Vefsn,1.83996e+09
Vefsn,1.83996e+09
Vefsn,1.83996e+09
Vefsn,1.83996e+09
Vefsn,1.83996e+09
Vefsn,1.83996e+09
Вефсн,1.83996e+09
韋夫斯恩,1.83996e+09
"Vega, Norway",1.6105e+08
Vega (Norwegen),1.6105e+08
Vega (Nordland),1.6105e+08
Vega (Norvège),1.6105e+08
Vega (Norvegia),1.6105e+08
ヴェーガ,1.6105e+08
Vega (Nordland),1.6105e+08
Vega (Norwegia),1.6105e+08
Vega (Noruega),1.6105e+08
Вега (коммуна),1.6105e+08
韋加,1.6105e+08
Vegårshei,3.2237e+08
Vegårshei,3.2237e+08
Vegårshei,3.2237e+08
Vegårshei,3.2237e+08
Vegårshei,3.2237e+08
Vegårshei,3.2237e+08
Vegårshei,3.2237e+08
Вегорсхей,3.2237e+08
韋戈爾什黑,3.2237e+08
Vennesla,3.62e+08
Vennesla,3.62e+08
Vennesla,3.62e+08
Vennesla,3.62e+08
Vennesla,3.62e+08
Vennesla,3.62e+08
Vennesla,3.62e+08
Vennesla,3.62e+08
Веннесла,3.62e+08
文訥斯拉,3.62e+08
Verdal,1.47949e+09
Verdal,1.47949e+09
Verdal,1.47949e+09
Verdal,1.47949e+09
Verdal,1.47949e+09
Verdal,1.47949e+09
Verdal,1.47949e+09
Вердал,1.47949e+09
韋爾達爾,1.47949e+09
Verran,5.5806e+08
Verran,5.5806e+08
Verran,5.5806e+08
Verran,5.5806e+08
Verran,5.5806e+08
Verran,5.5806e+08
Verran,5.5806e+08
Верран,5.5806e+08
韋爾蘭 (挪威),5.5806e+08
Vestby,1.34e+08
فيستبي,1.34e+08
Vestby,1.34e+08
Vestby,1.34e+08
Vestby,1.34e+08
Vestby (gemeente),1.34e+08
Vestby,1.34e+08
Vestby,1.34e+08
Вестбю,1.34e+08
韋斯特比,1.34e+08
Vestnes,3.4762e+08
Vestnes,3.4762e+08
Vestnes,3.4762e+08
Vestnes,3.4762e+08
Vestnes,3.4762e+08
Vestnes,3.4762e+08
Vestnes,3.4762e+08
Вестнес,3.4762e+08
韋斯特內斯,3.4762e+08
Vestre Slidre,4.21e+08
Vestre Slidre,4.21e+08
Vestre Slidre,4.21e+08
Vestre Slidre,4.21e+08
Vestre Slidre,4.21e+08
Vestre Slidre,4.21e+08
Vestre Slidre,4.21e+08
Вестре-Слидре,4.21e+08
西謝利德勒,4.21e+08
Vestre Toten,2.31e+08
Vestre Toten,2.31e+08
Vestre Toten,2.31e+08
Vestre Toten,2.31e+08
Vestre Toten,2.31e+08
Vestre Toten,2.31e+08
Vestre Toten,2.31e+08
Вестре-Тутен,2.31e+08
西托滕,2.31e+08
Vestvågøy,4.0558e+08
Vestvågøy,4.0558e+08
Vestvågøy,4.0558e+08
Vestvågøy,4.0558e+08
Vestvågøy,4.0558e+08
ヴェストヴォーゴイ,4.0558e+08
Vestvågøy,4.0558e+08
Vestvågøy,4.0558e+08
Вествогёй,4.0558e+08
韋斯特沃格于,4.0558e+08
Vevelstad,5.1714e+08
Vevelstad,5.1714e+08
Vevelstad,5.1714e+08
Vevelstad,5.1714e+08
Vevelstad,5.1714e+08
ヴェヴェルスター,5.1714e+08
Vevelstad,5.1714e+08
Vevelstad,5.1714e+08
Вевельстад,5.1714e+08
韋韋爾斯塔,5.1714e+08
"Victoria County, Nova Scotia",2.87085e+09
Victoria County (Nova Scotia),2.87085e+09
Comté de Victoria (Nouvelle-Écosse),2.87085e+09
Contea di Victoria (Nuova Scozia),2.87085e+09
Hrabstwo Victoria (Nowa Szkocja),2.87085e+09
"Виктория (графство, Новая Шотландия)",2.87085e+09
Vik,7.9732e+08
Vik (Norwegen),7.9732e+08
Vik i Sogn,7.9732e+08
Vik (Sogn og Fjordane),7.9732e+08
Vik (Noorwegen),7.9732e+08
Vik,7.9732e+08
Vik (Noruega),7.9732e+08
Вик (коммуна),7.9732e+08
維克 (挪威),7.9732e+08
Vikna,3.1021e+08
Vikna,3.1021e+08
Vikna,3.1021e+08
Vikna,3.1021e+08
Vikna,3.1021e+08
ヴィクナ,3.1021e+08
Vikna,3.1021e+08
Vikna,3.1021e+08
Викна,3.1021e+08
維克納,3.1021e+08
Vindafjord,5.9889e+08
Vindafjord,5.9889e+08
Vindafjord,5.9889e+08
Vindafjord,5.9889e+08
Vindafjord,5.9889e+08
Vindafjord,5.9889e+08
Vindafjord,5.9889e+08
Виндафьорд,5.9889e+08
溫達菲尤德,5.9889e+08
Vinje,2.732e+09
فينيه,2.732e+09
Vinje,2.732e+09
Vinje,2.732e+09
Vinje,2.732e+09
Vinje (Noorwegen),2.732e+09
Vinje,2.732e+09
Vinje,2.732e+09
Винье,2.732e+09
維尼耶,2.732e+09
Volda,5.2489e+08
Volda,5.2489e+08
Volda,5.2489e+08
Volda,5.2489e+08
Volda,5.2489e+08
Volda,5.2489e+08
Volda,5.2489e+08
Volda,5.2489e+08
Волда,5.2489e+08
沃爾達,5.2489e+08
Voss,1.73197e+09
Voss (Norwegen),1.73197e+09
Voss (Noruega),1.73197e+09
Voss,1.73197e+09
Voss,1.73197e+09
Voss,1.73197e+09
ヴォス,1.73197e+09
Voss,1.73197e+09
Voss,1.73197e+09
Восс (коммуна),1.73197e+09
沃斯,1.73197e+09
Vågan,4.5917e+08
Vågan,4.5917e+08
Vågan,4.5917e+08
Vågan,4.5917e+08
Vågan,4.5917e+08
ヴォーガン,4.5917e+08
Vågan,4.5917e+08
Vågan,4.5917e+08
Воган,4.5917e+08
沃甘,4.5917e+08
Vågsøy,1.7113e+08
Vågsøy,1.7113e+08
Vågsøy,1.7113e+08
Vågsøy,1.7113e+08
Vågsøy,1.7113e+08
Vågsøy,1.7113e+08
Vågsøy,1.7113e+08
Вогсёй,1.7113e+08
沃格島 (挪威),1.7113e+08
Vågå,1.253e+09
Vågå,1.253e+09
Vågå,1.253e+09
Vågå,1.253e+09
Vågå,1.253e+09
Vågå,1.253e+09
Vågå,1.253e+09
Vågå,1.253e+09
Вого,1.253e+09
沃戈,1.253e+09
"Våler, Hedmark",6.78e+08
Våler (Hedmark),6.78e+08
Våler (Hedmark),6.78e+08
Våler (Hedmark),6.78e+08
Våler (Hedmark),6.78e+08
Våler (gemeente in Hedmark),6.78e+08
Våler (Hedmark),6.78e+08
Våler i Hedmark,6.78e+08
Волер (Хедмарк),6.78e+08
沃勒 (海德馬克郡),6.78e+08
"Våler, Østfold",2.39e+08
Våler (Østfold),2.39e+08
Våler (Østfold),2.39e+08
Våler (Østfold),2.39e+08
Våler (Østfold),2.39e+08
Våler (Østfold),2.39e+08
Våler i Østfold,2.39e+08
Волер (Эстфолл),2.39e+08
沃勒 (東福爾郡),2.39e+08
Værøy,1.849e+07
Værøy,1.849e+07
Værøy,1.849e+07
Værøy,1.849e+07
Værøy,1.849e+07
Værøy,1.849e+07
Værøy,1.849e+07
Værøy,1.849e+07
Верёй,1.849e+07
韋島 (挪威),1.849e+07
"Westmorland County, New Brunswick",3.66202e+09
Westmorland County,3.66202e+09
Condado de Westmorland,3.66202e+09
Comté de Westmorland,3.66202e+09
Contea di Westmorland,3.66202e+09
ウエストモーランド郡 (ニューブランズウィック州),3.66202e+09
Hrabstwo Westmorland,3.66202e+09
"Уэстморленд (графство, Нью-Брансуик)",3.66202e+09
"Yarmouth County, Nova Scotia",2.12325e+09
Yarmouth County,2.12325e+09
Comté de Yarmouth,2.12325e+09
Contea di Yarmouth,2.12325e+09
Hrabstwo Yarmouth,2.12325e+09
"Ярмут (графство, Новая Шотландия)",2.12325e+09
Åfjord,8.9572e+08
أوفيورد,8.9572e+08
Åfjord,8.9572e+08
Åfjord,8.9572e+08
Åfjord,8.9572e+08
Åfjord,8.9572e+08
Åfjord,8.9572e+08
Åfjord,8.9572e+08
Офьорд,8.9572e+08
奥菲尤尔,8.9572e+08
Ål,1.081e+09
Ål,1.081e+09
Ål,1.081e+09
Ål,1.081e+09
Ål (gemeente),1.081e+09
オール (ノルウェー),1.081e+09
Ål,1.081e+09
Ål,1.081e+09
Ол (коммуна),1.081e+09
奧爾 (挪威),1.081e+09
Åmli,1.06795e+09
Åmli,1.06795e+09
Åmli,1.06795e+09
Åmli,1.06795e+09
Åmli,1.06795e+09
Åmli,1.06795e+09
Åmli,1.06795e+09
Омли,1.06795e+09
奧姆利,1.06795e+09
Åmot,1.293e+09
Åmot,1.293e+09
Åmot,1.293e+09
Åmot,1.293e+09
Åmot (Hedmark),1.293e+09
Åmot,1.293e+09
Åmot,1.293e+09
Омут (коммуна),1.293e+09
奧莫特,1.293e+09
Årdal,9.3012e+08
Årdal,9.3012e+08
Årdal,9.3012e+08
Årdal,9.3012e+08
Årdal,9.3012e+08
Årdal,9.3012e+08
Årdal,9.3012e+08
Ордал,9.3012e+08
奧達爾,9.3012e+08
"Ås, Akershus",1.013e+08
آوس,1.013e+08
Ås (Kommune),1.013e+08
Ås,1.013e+08
Ås,1.013e+08
Ås (gemeente),1.013e+08
Ås,1.013e+08
Ås (Noruega),1.013e+08
Ос (коммуна),1.013e+08
奧斯 (挪威),1.013e+08
Åseral,7.98e+08
Åseral,7.98e+08
Åseral,7.98e+08
Åseral,7.98e+08
Åseral,7.98e+08
Åseral,7.98e+08
Åseral,7.98e+08
Åseral,7.98e+08
Осерал,7.98e+08
奧瑟拉爾,7.98e+08
Åsnes,1.004e+09
Åsnes,1.004e+09
Åsnes,1.004e+09
Åsnes,1.004e+09
Åsnes,1.004e+09
Åsnes,1.004e+09
Åsnes,1.004e+09
Åsnes,1.004e+09
Оснес,1.004e+09
奧斯內斯,1.004e+09
Øksnes,3.1015e+08
Øksnes,3.1015e+08
Øksnes,3.1015e+08
Øksnes,3.1015e+08
Øksnes,3.1015e+08
Øksnes,3.1015e+08
Øksnes,3.1015e+08
Экснес,3.1015e+08
厄克斯內斯,3.1015e+08
Ørland,7.343e+07
أورلاند,7.343e+07
Ørland,7.343e+07
Ørland,7.343e+07
Ørland,7.343e+07
Ørland,7.343e+07
Ørland,7.343e+07
Ørland,7.343e+07
Ørland,7.343e+07
Эрланн,7.343e+07
歐蘭,7.343e+07
Ørskog,1.2885e+08
Ørskog,1.2885e+08
Ørskog,1.2885e+08
Ørskog,1.2885e+08
Ørskog,1.2885e+08
Ørskog,1.2885e+08
Ørskog,1.2885e+08
Эрскуг,1.2885e+08
厄什庫格,1.2885e+08
Ørsta,7.855e+08
Ørsta,7.855e+08
Ørsta,7.855e+08
Ørsta,7.855e+08
Ørsta,7.855e+08
Ørsta,7.855e+08
Ørsta,7.855e+08
Эрста,7.855e+08
厄什塔,7.855e+08
Østre Toten,4.86e+08
Østre Toten,4.86e+08
Østre Toten,4.86e+08
Østre Toten,4.86e+08
Østre Toten,4.86e+08
Østre Toten,4.86e+08
Østre Toten,4.86e+08
Эстре-Тутен,4.86e+08
東托滕,4.86e+08
Øvre Eiker,4.18e+08
Øvre Eiker,4.18e+08
Øvre Eiker,4.18e+08
Øvre Eiker,4.18e+08
Øvre Eiker,4.18e+08
Øvre Eiker,4.18e+08
Øvre Eiker,4.18e+08
Øvre Eiker,4.18e+08
Эвре-Эйкер,4.18e+08
上埃伊克爾,4.18e+08
Øyer,6.16e+08
Øyer,6.16e+08
Øyer,6.16e+08
Øyer,6.16e+08
Øyer,6.16e+08
Øyer,6.16e+08
Øyer,6.16e+08
Øyer,6.16e+08
Эйер,6.16e+08
奧于厄爾,6.16e+08
Øygarden,6.443e+07
Øygarden,6.443e+07
Øygarden,6.443e+07
Øygarden,6.443e+07
Øygarden,6.443e+07
Øygarden,6.443e+07
Øygarden,6.443e+07
Øygarden,6.443e+07
Эйгарден,6.443e+07
厄于加倫,6.443e+07
Øystre Slidre,8.81e+08
Øystre Slidre,8.81e+08
Øystre Slidre,8.81e+08
Øystre Slidre,8.81e+08
Øystre Slidre,8.81e+08
Øystre Slidre,8.81e+08
Øystre Slidre,8.81e+08
Эйстре-Слидре,8.81e+08
