http://dbpedia.org/ontology/WinterSportPlayer,http://dbpedia.org/ontology/weight
Bob Suter,81194.4
"Сутер, Роберт",81194.4
Bobbie Hagelin,83916.0
Brandon Saad,91627.2
Brandon Saad,91627.2
"Саад, Брэндон",91627.2
Brandon Saad,91627.2
Brandon Straub,101153.0
Bret Hedican,95256.0
Bret Hedican,95256.0
Bret Hedican,95256.0
"Хедикэн, Брет",95256.0
Brett Engelhardt,95709.6
Brett Engelhardt,95709.6
Brett Engelhardt,95709.6
Brian Johnson (ice hockey),83916.0
Bronco Horvath,83916.0
Bronco Horvath,83916.0
Bryan Berard,99792.0
Bryan Berard,99792.0
Bryan Berard,99792.0
"Берард, Брайан",99792.0
Byron Dafoe,86184.0
Byron Dafoe,86184.0
Byron Dafoe,86184.0
Caitlin Cahow,70761.6
Caitlin Cahow,70761.6
Caitlin Cahow,70761.6
Cale Hulse,99792.0
Cale Hulse,99792.0
Carl Hagelin,84369.6
Carl Hagelin,84369.6
Carl Hagelin,84369.6
Carl Hagelin,84369.6
"Хагелин, Карл",84369.6
Carl Hagelin,84369.6
كارولين أوليت,78019.2
Caroline Ouellette,78019.2
Caroline Ouellette,78019.2
Caroline Ouellette,78019.2
Caroline Ouellette,78019.2
"Уэллетт, Каролин",78019.2
Charlie Sands (ice hockey),72576.0
Chris Armstrong (Eishockeyspieler),87998.4
Chris Armstrong (ice hockey),87998.4
Chris Armstrong (hockey sur glace),87998.4
Claude David Larose,77112.0
"Claude Larose (ice hockey, born 1942)",77112.0
Claude Larose (hockey sur glace),77112.0
Claude André Larose,79380.0
"Claude Larose (ice hockey, born 1955)",79380.0
Clint Malarchuk,83916.0
Clint Malarchuk,83916.0
Clint Malarchuk,83916.0
Clint Malarchuk,83916.0
"Маларчук, Клинт",83916.0
"Colin White (ice hockey, born 1977)",97524.0
Colin White,97524.0
"Colin White (hockey sur glace, 1977)",97524.0
Colin White,97524.0
Colin White,97524.0
"Уайт, Колин",97524.0
"Colin White (hockey sur glace, 1997)",83008.8
"Colin White (ice hockey, born 1997)",83008.8
Craig Johnson,89812.8
"Craig Johnson (ice hockey, born 1972)",89812.8
Craig Johnson,89812.8
Craig Johnson (ice hockey b. 1971),106596.0
Craig Smith (Eishockeyspieler),91627.2
Craig Smith (hockey sur glace),91627.2
Craig Smith,91627.2
"Смит, Крэйг",91627.2
Craig Smith (ice hockey),91627.2
Danny Held,79833.6
Dan Held,79833.6
Daniel Špaček,83008.8
Darren Servatius,90720.0
Dave Thomlinson,97524.0
David Latta,86184.0
David Latta,86184.0
David Latta (ice hockey),86184.0
Denis Hamel,92534.4
Denis Hamel,92534.4
"Хэмел, Денис",92534.4
Dennis O'Brien (ice hockey),88452.0
Dennis O'Brien,88452.0
Derek Eberle,92988.0
Don Carter (ice hockey),83916.0
Don Herriman,74844.0
Drew LeBlanc,88452.0
Drew LeBlanc,88452.0
Drew LeBlanc,88452.0
Drew MacIntyre,83462.4
Drew MacIntyre,83462.4
Drew MacIntyre,83462.4
"Макинтайр, Дрю (хоккеист)",83462.4
Ed Kullman,79380.0
Eddie Shore,86184.0
Eddie Shore,86184.0
Eddie Shore,86184.0
Eddie Shore,86184.0
エディ・ショア,86184.0
Eddie Shore,86184.0
Eric Strobel,79380.0
Eric Strobel,79380.0
Jewgeni Witaljewitsch Dawydow,83008.8
Evgeny Davydov,83008.8
Ievgueni Davydov,83008.8
エフゲニー・ダビドフ,83008.8
"Давыдов, Евгений Витальевич",83008.8
Frank Mathers,82555.2
Frank Mathers,82555.2
Frank Mathers,82555.2
Fred Ahern,81648.0
Gareth Roberts (Eishockeyspieler),97070.4
Gareth Roberts (ice hockey),97070.4
Gary Bergman,85276.8
Gary Bergman,85276.8
Gary Suter,92988.0
Gary Suter,92988.0
Gary Suter,92988.0
Gary Suter,92988.0
"Сутер, Гэри",92988.0
Gene Carr,83916.0
Gene Carr (ice hockey),83916.0
Geoff Smith (Eishockeyspieler),90720.0
Geoff Smith (ice hockey),90720.0
George Grigor,68040.0
Gilles Hamel,83008.8
Gilles Hamel,83008.8
Greg Mauldin,88452.0
Greg Mauldin,88452.0
Greg Mauldin,88452.0
Greg Sturrock,83916.0
"Johan Andersson (Eishockeyspieler, März 1984)",86184.0
H. Johan Andersson,86184.0
Henrik Koivisto,76658.4
Ilmari Pitkänen,87091.2
Ilja Wladimirowitsch Gorochow,92080.8
Ilia Gorokhov,92080.8
Ilja Gorochow,92080.8
"Горохов, Илья Владимирович",92080.8
Ilya Gorokhov,92080.8
Ivan Fedotov,87091.2
Ivan Hlinka,99792.0
Ivan Hlinka,99792.0
Ivan Hlinka,99792.0
Ivan Hlinka,99792.0
"Глинка, Иван",99792.0
Jack Crawford (ice hockey),86184.0
Jack Crawford (hockey sur glace),86184.0
Jack Marshall (ice hockey),72576.0
Jack Stewart,81648.0
Jack Stewart (ice hockey),81648.0
Jack Stewart (hockey sur glace),81648.0
"Стюарт, Джек (хоккей)",81648.0
James Griffin (ice hockey),83916.0
James Patterson (ice hockey),97524.0
Jamie McGinn,92988.0
Jamie McGinn,92988.0
Jamie McGinn,92988.0
Jamie McLennan,92988.0
Jamie McLennan,92988.0
Jamie Storr,90720.0
Jamie Storr,90720.0
Jamie Storr,90720.0
Jan Eberle,78019.2
Janne Kolehmainen,94802.4
Janne Kolehmainen,94802.4
Jaroslav Bednář,79833.6
Jaroslav Bednář,79833.6
Jaroslav Bednář,79833.6
Jaroslav Bednář,79833.6
Jaroslav Bednář,79833.6
Jaroslav Hlinka,78019.2
Jaroslav Hlinka,78019.2
Jaroslav Hlinka,78019.2
"Глинка, Ярослав",78019.2
Jason Blake (ice hockey),86184.0
Jason Blake,86184.0
Jason Blake,86184.0
"Блейк, Джейсон",86184.0
Jason Dawe (ice hockey),85730.4
Jason Dawe (hockey sur glace),85730.4
Jason Duda,83916.0
Jean Landry (hockey sur glace),79380.0
Jean Landry (ice hockey),79380.0
Jeff Madill,96163.2
Jesse Wallin,86184.0
Jesse Wallin,86184.0
Jesse Wallin,86184.0
Jim Hargreaves,88452.0
Jim Henry,74844.0
Jim Henry (ice hockey),74844.0
Jim Henry,74844.0
Jim Jones (hockeista su ghiaccio),83916.0
Jim Jones (ice hockey),83916.0
Jiří Stejskal,93895.2
Joe Stejskal,83916.0
Joe Stejskal,83916.0
Joel Lundqvist,91173.6
Joel Lundqvist,91173.6
Joel Lundqvist,91173.6
"Johan Andersson (Eishockeyspieler, 1987)",89812.8
"Johan Andersson (ice hockey, born 1987)",89812.8
Johan Olsson (ice hockey),82101.6
John Grahame,99792.0
John Grahame,99792.0
John Grahame,99792.0
"Грэм, Джон (хоккеист)",99792.0
John Marks (ice hockey),90720.0
John Marks (hockey sur glace),90720.0
John Marks (hockeista su ghiaccio),90720.0
John Negrin,86184.0
John Negrin,86184.0
John Negrin,86184.0
John Pohl (Eishockeyspieler),87998.4
John Pohl,87998.4
John Pohl,87998.4
"Пол, Джон",87998.4
John Tripp,97524.0
John Tripp (ice hockey),97524.0
John Tripp,97524.0
Johnny Wilson (ice hockey),74844.0
Johnny Wilson (hockey sur glace),74844.0
ジョニー・ウィルソン (アイスホッケー),74844.0
Johnny Wilson,74844.0
Jordan Eberle,82101.6
Jordan Eberle,82101.6
Jordan Eberle,82101.6
Jordan Eberle,82101.6
"Эберле, Джордан",82101.6
Josh Anderson (ice hockey),99792.0
José Charbonneau,88452.0
José Charbonneau,88452.0
José Charbonneau,88452.0
Julius Bergman,88905.6
Jörg Eberle,89812.8
Jörg Eberle,89812.8
Jörg Eberle,89812.8
Jörg Eberle,89812.8
Jörgen Pettersson (Eishockeyspieler),83916.0
Jörgen Pettersson (ice hockey),83916.0
Jörgen Pettersson (hockey sur glace),83916.0
Kalle Kaijomaa,92080.8
Kalle Maalahti,83008.8
Kalle Olsson,83916.0
Karl Goehring,72576.0
Keith Jones (Eishockeyspieler),90720.0
Keith Jones (ice hockey),90720.0
Keith Jones (hockey sur glace),90720.0
Ken Baumgartner,92988.0
Ken Baumgartner,92988.0
Ken Baumgartner,92988.0
Kenndal McArdle,86184.0
Kenndal McArdle,86184.0
Kenndal McArdle,86184.0
Kenneth Thompson (ice hockey),72576.0
Kenneth Thompson (Eishockeyspieler),72576.0
Kevin Miller (Eishockeyspieler),86184.0
Kevin Miller (ice hockey),86184.0
Kevin Miller,86184.0
Kjell Dahlin,78926.4
Kjell Dahlin,78926.4
Kjell Dahlin,78926.4
Kjell Samuelsson,106596.0
Kjell Samuelsson,106596.0
Kjell Samuelsson,106596.0
Kjell Storelid,77000.0
Kjell Storelid,77000.0
Kjell Storelid,77000.0
Kjell Storelid,77000.0
Lucien DeBlois,90720.0
Lucien DeBlois,90720.0
Lucien Deblois,90720.0
Marc Bureau (ice hockey),91627.2
Marc Bureau (hockey sur glace),91627.2
Marc Schaub,87998.4
Marc Schaub,87998.4
Marco Insam,92080.8
Marco Insam,92080.8
Marco Insam,92080.8
Marco Insam,92080.8
Marek Židlický,86184.0
Marek Židlický,86184.0
Marek Židlický,86184.0
Marek Židlický,86184.0
Marek Židlický,86184.0
"Жидлицки, Марек",86184.0
Mario Gosselin (ice hockey),72576.0
Mario Gosselin (hockey sur glace),72576.0
Martin Frk,92080.8
Martin Frk,92080.8
Marvin Cupper,82101.6
Matt Hervey,92988.0
Max Reinhart (Eishockeyspieler),82101.6
Max Reinhart,82101.6
Michael Schutte,90720.0
Mike Bullard,88452.0
Mike Bullard (ice hockey),88452.0
Mike Bullard (hockey sur glace),88452.0
Mike Hurlbut,93441.6
Mike Leclerc,92988.0
Mike Leclerc,92988.0
Mike Leclerc,92988.0
Mike Madill,87998.4
Mike Madill,87998.4
Mike Ribeiro,81648.0
Mike Ribeiro,81648.0
Mike Ribeiro,81648.0
Mike Ribeiro,81648.0
Mike Ribeiro,81648.0
"Рибейро, Майк",81648.0
Michail Jurjewitsch Tschernow,92080.8
Michaił Czernow,92080.8
"Чернов, Михаил Юрьевич (хоккеист)",92080.8
Mikhail Chernov,92080.8
Michail Petrowitsch Grigorjew,84823.2
Mikhaïl Grigoriev,84823.2
Michaił Grigorjew (hokeista),84823.2
"Григорьев, Михаил Петрович",84823.2
Mikhail Grigoryev,84823.2
Moe Lemay,83916.0
Nadeschda Nikolajewna Patrakejewa,65000.0
Nadežda Patrakeeva-Andreeva,65000.0
Nadejda Patrakeïeva,65000.0
Nadieżda Patrakiejewa,65000.0
Nadezhda Andreyeva,65000.0
"Neil Komadoski (ice hockey, born 1951)",90720.0
"Neil Komadoski (ice hockey, born 1982)",93441.6
Neil Smith (ice hockey),88452.0
Nelson Pyatt,79380.0
Nelson Pyatt,79380.0
Niclas Wallin,99792.0
Niclas Wallin,99792.0
Niclas Wallin,99792.0
"Валлин, Никлас",99792.0
Nikita Wassiljewitsch Filatow,86184.0
Nikita Filatov,86184.0
Nikita Filatov,86184.0
Nikita Fiłatow,86184.0
"Филатов, Никита Васильевич",86184.0
Nolan Baumgartner,88452.0
Nolan Baumgartner,88452.0
Nolan Baumgartner,88452.0
Olli Määttä,93441.6
Olli Määttä,93441.6
Olli Määttä,93441.6
"Мяяття, Олли",93441.6
Olli Määttä,93441.6
Olov Lundqvist,84823.2
Ondřej Veselý,86637.6
Pam Dreyer,69854.4
Pam Dreyer,69854.4
Pat Price,88452.0
Pat Price (ice hockey),88452.0
Pat Price,88452.0
Patrice Brisebois,94802.4
Patrice Brisebois,94802.4
Patrice Brisebois,94802.4
"Бризбуа, Патрис",94802.4
Paul Cohen (ice hockey),84823.2
Paul Dyck,90720.0
Paul Dyck,90720.0
"Paul Evans (ice hockey, born 1954)",81648.0
"Paul Evans (ice hockey, born 1955)",88452.0
Paul Laus,97524.0
Paul Laus,97524.0
Paul Laus,97524.0
Paul Reinhart (Eishockeyspieler),92988.0
Paul Reinhart,92988.0
Paul Reinhart,92988.0
"Райнхарт, Пол",92988.0
Per Åslund,84823.2
Per Åslund,84823.2
Per Åslund,84823.2
Pete Peeters,83916.0
Pete Peeters,83916.0
Pete Peeters,83916.0
Peter Sejna,83008.8
Peter Sejna,83008.8
Peter Sejna,83008.8
Phil Bessler,81648.0
Phil Myre,83916.0
Phil Myre,83916.0
Phil Myre,83916.0
Pierre Aubry (hockey sur glace),78019.2
Pierre Aubry,78019.2
Pierre Hamel,77112.0
Punch Broadbent,83008.8
Punch Broadbent,83008.8
Punch Broadbent,83008.8
"Бродбент, Панч",83008.8
Quinton Howden,83008.8
Quinton Howden,83008.8
Quinton Howden,83008.8
Ray Whitney,81648.0
Ray Whitney (ice hockey),81648.0
Ray Whitney,81648.0
"Уитни, Рэй",81648.0
Rennison Manners,72576.0
Rennison Manners,72576.0
Rennison Manners,72576.0
Richard Clune,97977.6
Richard Clune,97977.6
Richard Clune,97977.6
Rickard Wallin,87998.4
Rickard Wallin,87998.4
Rickard Wallin,87998.4
Rickard Wallin,87998.4
Rickard Wallin,87998.4
Riley Hern,77112.0
Riley Hern,77112.0
Roman Polák,107503.0
Roman Polák,107503.0
Roman Polák,107503.0
Roman Polák,107503.0
"Полак, Роман",107503.0
Ron Smith (ice hockey),83916.0
Sami Sandell,82101.6
Sami Sandell,82101.6
Scott Fletcher (ice hockey),89812.8
Scott Stevens,97524.0
Scott Stevens,97524.0
Scott Stevens,97524.0
Scott Stevens,97524.0
"Стивенс, Скотт",97524.0
Scott Thornton (ice hockey),99792.0
Scott Thornton,99792.0
Scott Thornton,99792.0
Serge Aubry (hockey sur glace),74844.0
Serge Aubry,74844.0
"Симонов, Сергей Сергеевич",83916.0
Sergei Simonov (ice hockey),83916.0
Sid Smith,78472.8
Sid Smith (ice hockey),78472.8
Sid Smith,78472.8
Sid Smith,78472.8
"Смит, Сид",78472.8
Steve Downie,86637.6
Steve Downie,86637.6
Steve Downie,86637.6
Steve Heinze,91627.2
Steve Heinze,91627.2
Steve Heinze,91627.2
Steven Deans,83008.8
Tanja Eisenschmid,54885.6
Tanja Eisenschmid,54885.6
Taylor Pyatt,106596.0
Taylor Pyatt,106596.0
Taylor Pyatt,106596.0
Taylor Pyatt,106596.0
"Terry Ryan (ice hockey, born 1952)",80740.8
Terry Ryan (hockey sur glace),93895.2
"Terry Ryan (ice hockey, born 1977)",93895.2
Thommie Bergman,90720.0
Thommie Bergman,90720.0
Tim Bergland,87998.4
Tim Smith,83916.0
Tim Smith (ice hockey),83916.0
Tim Thomas (Eishockeyspieler),91173.6
Tim Thomas (ice hockey),91173.6
Timothy Thomas (hockey sur glace),91173.6
Tim Thomas (hockeista su ghiaccio),91173.6
Tim Thomas (hokeista),91173.6
"Томас, Тим",91173.6
提姆·湯瑪士,91173.6
Tom Koivisto,82101.6
Tom Koivisto,82101.6
Tom Koivisto,82101.6
Tom Pyatt,82101.6
Tom Pyatt,82101.6
Tom Pyatt,82101.6
Tony DeHart,91627.2
Turk Broda,74844.0
Turk Broda,74844.0
Walter Broda,74844.0
Turk Broda,74844.0
"Брода, Турк",74844.0
Tyler Wotherspoon,95256.0
فيتالي دافيدوف,72576.0
Witali Semjonowitsch Dawydow,72576.0
Vitali Davydov,72576.0
Vitaly Davydov,72576.0
"Давыдов, Виталий Семёнович",72576.0
Wayne Simmonds,83008.8
Wayne Simmonds,83008.8
Wayne Simmonds,83008.8
Wayne Simmonds,83008.8
"Симмондс, Уэйн",83008.8
Wayne Simmonds,83008.8
Jan Bronislawowitsch Kaminski,79833.6
Ian Kaminski,79833.6
Yan Kaminsky,79833.6
"Каминский, Ян Брониславович",79833.6
"Пашкевич, Екатерина Владимировна",73936.8
Yekaterina Pashkevich,73936.8
Yvon Vautour,90720.0
Yvon Vautour,90720.0
Alexander Nikolajewitsch Golikow,78926.4
Aleksandr Golikov,78926.4
Aleksandr Golikov,78926.4
"Голиков, Александр Николаевич",78926.4
Alex Chiasson,94348.8
Alex Chiasson,94348.8
Alex Chiasson,94348.8
Alex Hall (ice hockey),77565.6
Alex Tanguay,88452.0
Alex Tanguay,88452.0
Alex Tanguay,88452.0
Alex Tanguay,88452.0
"Тангуэй, Алекс",88452.0
Alexandre Giroux,92080.8
Alexandre Giroux,92080.8
Alexandre Giroux,92080.8
Alexandre Giroux,92080.8
"Жиру, Александр",92080.8
Alexei Wiktorowitsch Kassatonow,96163.2
Alexei Kasatonov,96163.2
Alekseï Kassatonov,96163.2
Aleksej Kasatonov,96163.2
Aleksiej Kasatonow,96163.2
"Касатонов, Алексей Викторович",96163.2
Alexei Wladimirowitsch Krutow,89812.8
Alekseï Kroutov,89812.8
"Крутов, Алексей Владимирович",89812.8
Alexei Krutov,89812.8
Allan Rourke,97524.0
Allan Rourke,97524.0
Anders Broström,98884.8
André Deveaux,99792.0
Andre Deveaux,99792.0
André Deveaux,99792.0
"Дево, Андре",99792.0
Andre Deveaux,99792.0
Andreas Johansson (ice hockey),94802.4
Andreas Johansson (hockey sur glace),94802.4
"Юханссон, Андреас (хоккеист)",94802.4
Andrei Wiktorowitsch Kolesnikow,89812.8
Andreï Kolesnikov,89812.8
"Колесников, Андрей Викторович",89812.8
Andrei Kolesnikov (ice hockey),89812.8
Andrei Kovalenko,102967.0
Andrei Nikolajewitsch Kowalenko,102967.0
Andreï Kovalenko,102967.0
Andriej Kowalenko,102967.0
"Коваленко, Андрей Николаевич",102967.0
"Смирнов, Андрей Александрович (хоккеист)",84823.2
Andrei Smirnov (ice hockey),84823.2
Andrew Martin (ice hockey),88452.0
"Саблина, Анна Александровна",56000.0
Anna Sablina,56000.0
Antti Laaksonen,84823.2
Antti Laaksonen,84823.2
Antti Laaksonen,84823.2
Antti Laaksonen,84823.2
"Лааксонен, Антти",84823.2
Antti Niemi (Eishockeyspieler),95256.0
Antti Niemi (hockey sur glace),95256.0
Antti Niemi (hockeista su ghiaccio),95256.0
Antti Niemi (hokeista),95256.0
"Ниеми, Антти (хоккеист)",95256.0
Antti Niemi (ice hockey),95256.0
Antti Raanta,87544.8
Antti Raanta,87544.8
Antti Raanta,87544.8
"Раанта, Антти",87544.8
Antti Raanta,87544.8
Ari Ahonen,84823.2
Ari Ahonen,84823.2
Ari Ahonen,84823.2
Ari Ahonen,84823.2
"Ахонен, Ари",84823.2
Armand Gaudreault,70308.0
Art Giroux,74844.0
Art Giroux,74844.0
Barry Merrell,81648.0
Bernd Brückler,86637.6
Bernd Brückler,86637.6
Bernd Brückler,86637.6
Bernd Brückler,86637.6
"Брюклер, Бернд",86637.6
Bill Fairbairn,77112.0
Bill Fraser (ice hockey),89359.2
Bill Quackenbush,81648.0
Bill Quackenbush,81648.0
Bill Quackenbush,81648.0
"Квакенбуш, Билл",81648.0
Billy Tibbetts,96163.2
Bob Armstrong (ice hockey),86184.0
Bob Armstrong (hockey sur glace),86184.0
Bob Charlebois,77112.0
Bob Graham,86184.0
Bob Graham (ice hockey),86184.0
Bob Neely,95256.0
Bob Neely,95256.0
Bob Neely,95256.0
Bob Rivard,70308.0
Bobby Rivard,70308.0
Bobby Rivard,70308.0
Boris Ackers,86637.6
Boyd Devereaux,88452.0
Boyd Devereaux,88452.0
Boyd Devereaux,88452.0
Boyd Devereaux,88452.0
"Деверо, Бойд",88452.0
Brian Conacher,84823.2
Brian Conacher,84823.2
Brian Lavender,81648.0
Brock Tredway,81648.0
Bruce Landon,81648.0
Bryan Wells (ice hockey),81648.0
Cam Neely,98884.8
Cam Neely,98884.8
Cam Neely,98884.8
"Нили, Кэм",98884.8
Carl Gunnarsson,85730.4
Carl Gunnarsson,85730.4
Carl Gunnarsson,85730.4
Carl Gunnarsson,85730.4
"Гуннарссон, Карл",85730.4
Charlie Conacher,88452.0
Charlie Conacher,88452.0
Charlie Conacher,88452.0
"Конахер, Чарли",88452.0
Chris Allen (hockey sur glace),122472.0
Chris Allen (ice hockey),122472.0
Chris Bourque,82101.6
Chris Bourque,82101.6
Christopher Bourque,82101.6
Chris Bourque,82101.6
Chris Bourque,82101.6
"Бурк, Крис",82101.6
Chris Harrington,82555.2
Chris Harrington,82555.2
Chris Harrington (ice hockey),82555.2
Chris Levesque,79380.0
Chris Levesque,79380.0
Chris Pronger,99792.0
Chris Pronger,99792.0
Chris Pronger,99792.0
Chris Pronger,99792.0
"Пронгер, Крис",99792.0
Chris Pronger,99792.0
Chris Pronger,99792.0
Chris Taylor (Eishockeyspieler),86184.0
Chris Taylor (ice hockey),86184.0
Chris Taylor (hockey sur glace),86184.0
Chris Thorburn,104328.0
Chris Thorburn,104328.0
Chris Thorburn,104328.0
"Торбурн, Крис",104328.0
Christian Dvorak,84823.2
Christian Dvorak,84823.2
Christian Thomas (Eishockeyspieler),74844.0
Christian Thomas (ice hockey),74844.0
Claude LaBrosse,79380.0
Colin McDonald (Eishockeyspieler),95256.0
Colin McDonald (ice hockey),95256.0
Colin McDonald (hockey sur glace),95256.0
Colin Patterson (ice hockey),88452.0
Colin Patterson (hockey sur glace),88452.0
"Смит, Колин",78019.2
Colin Smith (ice hockey),78019.2
Connie Dion,63504.0
Craig MacTavish,88452.0
Craig MacTavish,88452.0
Craig MacTavish,88452.0
"Мактавиш, Крэйг",88452.0
Dale McTavish,92988.0
Dale McTavish,92988.0
Dale McTavish,92988.0
Dan Bolduc,86184.0
Dan Bolduc,86184.0
Dan McGillis,99792.0
Dan McGillis,99792.0
Dan McGillis,99792.0
Dan Tessier,81648.0
Daniel Gunnarsson,87091.2
Daniel Henriksson,73936.8
Daniel Henriksson,73936.8
Daniel Henriksson,73936.8
Daniel Marois,86184.0
Daniel Marois,86184.0
Daniel Marois,86184.0
Darby Hendrickson,88452.0
Darby Hendrickson,88452.0
"Хендриксон, Дарби",88452.0
Dariusz Sikora,73029.6
Dariusz Sikora,73029.6
Darnell Nurse,92988.0
Darnell Nurse,92988.0
Darnell Nurse,92988.0
Dave Campbell (ice hockey),90720.0
David Aebischer,83916.0
